datetime,PLAUSD_open,PLAUSD_high,PLAUSD_low,PLAUSD_close
2022-03-13 03:00:00,0.8002,0.8067,0.7958,0.7985
2022-03-13 04:00:00,0.7985,0.7992,0.795,0.795
2022-03-13 05:00:00,0.7952,0.7976,0.7907,0.7913
2022-03-13 06:00:00,0.7912,0.7918,0.7885,0.7918
2022-03-13 07:00:00,0.7902,0.793,0.7898,0.7917
2022-03-13 08:00:00,0.7923,0.7923,0.7903,0.7906
2022-03-13 09:00:00,0.7894,0.7902,0.7863,0.7874
2022-03-13 10:00:00,0.7873,0.789,0.7872,0.7889
2022-03-13 11:00:00,0.7873,0.7876,0.78,0.7815
2022-03-13 12:00:00,0.7811,0.7826,0.7657,0.7764
2022-03-13 13:00:00,0.7763,0.7802,0.7734,0.7735
2022-03-13 14:00:00,0.7769,0.7789,0.7758,0.7779
2022-03-13 15:00:00,0.7779,0.7836,0.7779,0.7815
2022-03-13 16:00:00,0.7815,0.7838,0.7807,0.7807
2022-03-13 17:00:00,0.7818,0.7841,0.7814,0.7815
2022-03-13 18:00:00,0.7834,0.8165,0.7834,0.7941
2022-03-13 19:00:00,0.7928,0.7942,0.7847,0.7847
2022-03-13 20:00:00,0.7845,0.7845,0.7689,0.7768
2022-03-13 21:00:00,0.7768,0.7796,0.7722,0.7796
2022-03-13 22:00:00,0.7787,0.7794,0.7559,0.7559
2022-03-13 23:00:00,0.7558,0.7611,0.7545,0.7603
2022-03-14 00:00:00,0.76,0.7603,0.747,0.7555
2022-03-14 01:00:00,0.7597,0.7685,0.7576,0.766
2022-03-14 02:00:00,0.7649,0.7764,0.7635,0.7702
2022-03-14 03:00:00,0.7697,0.7698,0.7612,0.7636
2022-03-14 04:00:00,0.765,0.7724,0.7617,0.7641
2022-03-14 05:00:00,0.7641,0.766,0.7613,0.762
2022-03-14 06:00:00,0.762,0.7669,0.7613,0.7667
2022-03-14 07:00:00,0.7672,0.7704,0.7645,0.77
2022-03-14 08:00:00,0.7708,0.7734,0.7659,0.7718
2022-03-14 09:00:00,0.7721,0.775,0.7713,0.775
2022-03-14 10:00:00,0.7701,0.7738,0.7696,0.7738
2022-03-14 11:00:00,0.7735,0.7738,0.7667,0.7667
2022-03-14 12:00:00,0.7668,0.7668,0.7611,0.7616
2022-03-14 13:00:00,0.7615,0.7649,0.7596,0.7607
2022-03-14 14:00:00,0.7618,0.7694,0.7614,0.7692
2022-03-14 15:00:00,0.769,0.7708,0.7651,0.7655
2022-03-14 16:00:00,0.7653,0.7688,0.7629,0.7629
2022-03-14 17:00:00,0.7628,0.7638,0.7607,0.763
2022-03-14 18:00:00,0.7621,0.7631,0.7587,0.7603
2022-03-14 19:00:00,0.7599,0.7636,0.7583,0.7616
2022-03-14 20:00:00,0.7616,0.7629,0.7603,0.7622
2022-03-14 21:00:00,0.7624,0.7632,0.7607,0.7615
2022-03-14 22:00:00,0.7615,0.7798,0.7614,0.7794
2022-03-14 23:00:00,0.7792,0.7792,0.7755,0.7755
2022-03-15 00:00:00,0.7776,0.7776,0.7677,0.7712
2022-03-15 01:00:00,0.7673,0.7689,0.7611,0.7615
2022-03-15 02:00:00,0.7612,0.7644,0.7612,0.7639
2022-03-15 03:00:00,0.7639,0.7639,0.7582,0.7599
2022-03-15 04:00:00,0.7598,0.7598,0.7557,0.7579
2022-03-15 05:00:00,0.7556,0.7577,0.7535,0.7577
2022-03-15 06:00:00,0.7557,0.7596,0.7557,0.7562
2022-03-15 07:00:00,0.756,0.7575,0.7424,0.7482
2022-03-15 08:00:00,0.7489,0.7489,0.7426,0.7456
2022-03-15 09:00:00,0.7455,0.7474,0.743,0.7474
2022-03-15 10:00:00,0.7496,0.7496,0.7455,0.7468
2022-03-15 11:00:00,0.7484,0.7492,0.7476,0.7492
2022-03-15 12:00:00,0.7493,0.7539,0.7484,0.7531
2022-03-15 13:00:00,0.7527,0.7554,0.747,0.7505
2022-03-15 14:00:00,0.7541,0.7574,0.7521,0.7561
2022-03-15 15:00:00,0.7544,0.759,0.7541,0.7563
2022-03-15 16:00:00,0.7563,0.7603,0.7563,0.7576
2022-03-15 17:00:00,0.7567,0.7624,0.7567,0.7624
2022-03-15 18:00:00,0.7606,0.7657,0.7602,0.7638
2022-03-15 19:00:00,0.7659,0.7722,0.7659,0.7712
2022-03-15 20:00:00,0.77,0.77,0.7573,0.7624
2022-03-15 21:00:00,0.7615,0.7642,0.76,0.7628
2022-03-15 22:00:00,0.763,0.7666,0.7613,0.7666
2022-03-15 23:00:00,0.7654,0.7654,0.7587,0.7587
2022-03-16 00:00:00,0.7595,0.7622,0.7564,0.7572
2022-03-16 01:00:00,0.7572,0.7655,0.7565,0.7623
2022-03-16 02:00:00,0.7658,0.7791,0.7658,0.7685
2022-03-16 03:00:00,0.7685,0.7685,0.75,0.7519
2022-03-16 04:00:00,0.7512,0.755,0.7501,0.7547
2022-03-16 05:00:00,0.754,0.7593,0.7516,0.7592
2022-03-16 06:00:00,0.7592,0.7662,0.7582,0.7662
2022-03-16 07:00:00,0.7647,0.7788,0.7632,0.7788
2022-03-16 08:00:00,0.779,0.7837,0.7707,0.7792
2022-03-16 09:00:00,0.7827,0.7866,0.7777,0.7793
2022-03-16 10:00:00,0.7799,0.7843,0.7744,0.7744
2022-03-16 11:00:00,0.7742,0.779,0.773,0.7752
2022-03-16 12:00:00,0.7752,0.7792,0.773,0.7757
2022-03-16 13:00:00,0.7738,0.7769,0.7729,0.7756
2022-03-16 14:00:00,0.7776,0.7823,0.7718,0.7799
2022-03-16 15:00:00,0.7796,0.7796,0.7745,0.776
2022-03-16 16:00:00,0.7761,0.7782,0.7667,0.7674
2022-03-16 17:00:00,0.7692,0.7747,0.7655,0.7668
2022-03-16 18:00:00,0.7658,0.7773,0.7574,0.7754
2022-03-16 19:00:00,0.7777,0.7997,0.7777,0.7894
2022-03-16 20:00:00,0.7917,0.8084,0.7904,0.7985
2022-03-16 21:00:00,0.8014,0.8038,0.7939,0.7986
2022-03-16 22:00:00,0.7991,0.8165,0.7971,0.8144
2022-03-16 23:00:00,0.8123,0.82,0.8117,0.8185
2022-03-17 00:00:00,0.8172,0.8275,0.8073,0.8112
2022-03-17 01:00:00,0.8126,0.8191,0.8048,0.81
2022-03-17 02:00:00,0.8117,0.815,0.8058,0.8084
2022-03-17 03:00:00,0.8068,0.8084,0.8049,0.8067
2022-03-17 04:00:00,0.8048,0.8067,0.7925,0.7958
2022-03-17 05:00:00,0.7958,0.8037,0.7918,0.8028
2022-03-17 06:00:00,0.8017,0.8033,0.7928,0.7935
2022-03-17 07:00:00,0.7947,0.7991,0.7943,0.7981
2022-03-17 08:00:00,0.8002,0.803,0.7997,0.8011
2022-03-17 09:00:00,0.8015,0.803,0.8002,0.8002
2022-03-17 10:00:00,0.7973,0.802,0.7963,0.799
2022-03-17 11:00:00,0.7993,0.8036,0.7993,0.8036
2022-03-17 12:00:00,0.8037,0.8107,0.8031,0.8069
2022-03-17 13:00:00,0.8067,0.8108,0.8059,0.8108
2022-03-17 14:00:00,0.8108,0.8112,0.804,0.8071
2022-03-17 15:00:00,0.8054,0.8075,0.8041,0.8064
2022-03-17 16:00:00,0.8063,0.8068,0.8032,0.8042
2022-03-17 17:00:00,0.8039,0.8061,0.8,0.8035
2022-03-17 18:00:00,0.8033,0.8067,0.8022,0.8051
2022-03-17 19:00:00,0.804,0.8065,0.8033,0.8042
2022-03-17 20:00:00,0.8058,0.8066,0.8036,0.8053
2022-03-17 21:00:00,0.8033,0.8073,0.8008,0.8073
2022-03-17 22:00:00,0.8055,0.8124,0.8055,0.8124
2022-03-17 23:00:00,0.8124,0.8144,0.8065,0.8065
2022-03-18 00:00:00,0.806,0.8097,0.7943,0.797
2022-03-18 01:00:00,0.7981,0.8008,0.7925,0.7925
2022-03-18 02:00:00,0.7925,0.793,0.7881,0.7891
2022-03-18 03:00:00,0.7911,0.7911,0.7866,0.7872
2022-03-18 04:00:00,0.7873,0.7926,0.7857,0.7926
2022-03-18 05:00:00,0.7928,0.795,0.7902,0.7928
2022-03-18 06:00:00,0.7935,0.7964,0.791,0.7964
2022-03-18 07:00:00,0.7954,0.7967,0.7931,0.7965
2022-03-18 08:00:00,0.7953,0.7997,0.7939,0.796
2022-03-18 09:00:00,0.7944,0.7944,0.7916,0.7923
2022-03-18 10:00:00,0.7925,0.7952,0.7896,0.7905
2022-03-18 11:00:00,0.7905,0.7906,0.7848,0.7877
2022-03-18 12:00:00,0.7862,0.7904,0.7862,0.7895
2022-03-18 13:00:00,0.7893,0.7907,0.7871,0.7907
2022-03-18 14:00:00,0.7919,0.7978,0.7917,0.7961
2022-03-18 15:00:00,0.7961,0.8041,0.7943,0.8011
2022-03-18 16:00:00,0.8023,0.8112,0.8013,0.8112
2022-03-18 17:00:00,0.8116,0.813,0.8077,0.812
2022-03-18 18:00:00,0.811,0.8115,0.8095,0.8095
2022-03-18 19:00:00,0.8109,0.8175,0.8092,0.8173
2022-03-18 20:00:00,0.8176,0.8213,0.8149,0.8203
2022-03-18 21:00:00,0.819,0.819,0.813,0.8152
2022-03-18 22:00:00,0.8145,0.8161,0.811,0.8123
2022-03-18 23:00:00,0.8119,0.8177,0.8109,0.8122
2022-03-19 00:00:00,0.8134,0.8203,0.8077,0.8186
2022-03-19 01:00:00,0.8187,0.819,0.81,0.8124
2022-03-19 02:00:00,0.8137,0.8142,0.81,0.8124
2022-03-19 03:00:00,0.8115,0.8117,0.8082,0.8087
2022-03-19 04:00:00,0.8077,0.8135,0.8077,0.8135
2022-03-19 05:00:00,0.8135,0.8142,0.8122,0.8133
2022-03-19 06:00:00,0.8122,0.8147,0.8111,0.8134
2022-03-19 07:00:00,0.8132,0.8144,0.8095,0.8106
2022-03-19 08:00:00,0.8112,0.8143,0.8071,0.8143
2022-03-19 09:00:00,0.8145,0.8145,0.8121,0.8123
2022-03-19 10:00:00,0.813,0.8176,0.8102,0.8171
2022-03-19 11:00:00,0.818,0.8185,0.8121,0.8148
2022-03-19 12:00:00,0.8153,0.8188,0.8139,0.8188
2022-03-19 13:00:00,0.8189,0.8218,0.8154,0.8182
2022-03-19 14:00:00,0.8163,0.8238,0.8151,0.8238
2022-03-19 15:00:00,0.8239,0.8304,0.8223,0.8298
2022-03-19 16:00:00,0.8299,0.8305,0.827,0.8294
2022-03-19 17:00:00,0.8287,0.8297,0.8233,0.8273
2022-03-19 18:00:00,0.8269,0.8323,0.8238,0.8323
2022-03-19 19:00:00,0.8322,0.8332,0.8284,0.8287
2022-03-19 20:00:00,0.83,0.8323,0.8264,0.8311
2022-03-19 21:00:00,0.8311,0.8311,0.8252,0.8272
2022-03-19 22:00:00,0.8276,0.8276,0.8142,0.8201
2022-03-19 23:00:00,0.819,0.8283,0.8189,0.8252
2022-03-20 00:00:00,0.8265,0.8274,0.8164,0.8184
2022-03-20 01:00:00,0.8181,0.8198,0.8138,0.8177
2022-03-20 02:00:00,0.8174,0.8205,0.8151,0.8185
2022-03-20 03:00:00,0.8176,0.8193,0.8159,0.8193
2022-03-20 04:00:00,0.819,0.82,0.8145,0.8175
2022-03-20 05:00:00,0.8181,0.8187,0.8164,0.8179
2022-03-20 06:00:00,0.819,0.8248,0.819,0.8208
2022-03-20 07:00:00,0.8224,0.8247,0.817,0.8174
2022-03-20 08:00:00,0.8183,0.8199,0.8157,0.8178
2022-03-20 09:00:00,0.8163,0.8163,0.8109,0.8155
2022-03-20 10:00:00,0.8162,0.8171,0.8097,0.8152
2022-03-20 11:00:00,0.8144,0.8156,0.8048,0.8048
2022-03-20 12:00:00,0.8052,0.8093,0.8017,0.8082
2022-03-20 13:00:00,0.8082,0.8082,0.8017,0.8041
2022-03-20 14:00:00,0.8056,0.8086,0.8006,0.8018
2022-03-20 15:00:00,0.8049,0.8066,0.801,0.8028
2022-03-20 16:00:00,0.8034,0.8069,0.8024,0.804
2022-03-20 17:00:00,0.8046,0.8082,0.8,0.8024
2022-03-20 18:00:00,0.8015,0.8058,0.8005,0.8058
2022-03-20 19:00:00,0.8045,0.8188,0.7997,0.8077
2022-03-20 20:00:00,0.8067,0.8116,0.8063,0.8074
2022-03-20 21:00:00,0.805,0.8099,0.8038,0.8052
2022-03-20 22:00:00,0.8059,0.8072,0.8037,0.8072
2022-03-20 23:00:00,0.8062,0.8076,0.8015,0.8026
2022-03-21 00:00:00,0.8034,0.8054,0.8,0.8049
2022-03-21 01:00:00,0.8055,0.8056,0.8011,0.8011
2022-03-21 02:00:00,0.8027,0.8028,0.7894,0.795
2022-03-21 03:00:00,0.7941,0.7967,0.7936,0.7953
2022-03-21 04:00:00,0.7953,0.7962,0.7936,0.7955
2022-03-21 05:00:00,0.7967,0.7987,0.7956,0.7987
2022-03-21 06:00:00,0.7981,0.8005,0.7964,0.7996
2022-03-21 07:00:00,0.7992,0.8023,0.7962,0.8015
2022-03-21 08:00:00,0.8013,0.8062,0.7997,0.8046
2022-03-21 09:00:00,0.8039,0.809,0.8014,0.8081
2022-03-21 10:00:00,0.8091,0.8101,0.8059,0.8059
2022-03-21 11:00:00,0.8058,0.8085,0.803,0.8055
2022-03-21 12:00:00,0.8058,0.8075,0.8011,0.8057
2022-03-21 13:00:00,0.8047,0.8141,0.804,0.8058
2022-03-21 14:00:00,0.8068,0.8071,0.7995,0.8011
2022-03-21 15:00:00,0.8012,0.8101,0.8007,0.8101
2022-03-21 16:00:00,0.8092,0.8102,0.8031,0.8031
2022-03-21 17:00:00,0.805,0.811,0.8037,0.8105
2022-03-21 18:00:00,0.8105,0.8114,0.8058,0.8074
2022-03-21 19:00:00,0.8074,0.8099,0.8069,0.8081
2022-03-21 20:00:00,0.8092,0.8124,0.8087,0.8098
2022-03-21 21:00:00,0.8085,0.8124,0.808,0.812
2022-03-21 22:00:00,0.812,0.8274,0.8056,0.8079
2022-03-21 23:00:00,0.8083,0.809,0.8045,0.8045
2022-03-22 00:00:00,0.8056,0.806,0.8006,0.8034
2022-03-22 01:00:00,0.8038,0.8142,0.8031,0.8116
2022-03-22 02:00:00,0.8109,0.8191,0.808,0.8191
2022-03-22 03:00:00,0.8196,0.827,0.8178,0.8208
2022-03-22 04:00:00,0.8198,0.829,0.8192,0.8257
2022-03-22 05:00:00,0.8255,0.8264,0.8207,0.8237
2022-03-22 06:00:00,0.8238,0.8238,0.8103,0.8159
2022-03-22 07:00:00,0.8148,0.8177,0.8129,0.8161
2022-03-22 08:00:00,0.8158,0.8248,0.8156,0.8228
2022-03-22 09:00:00,0.8239,0.8256,0.8171,0.8209
2022-03-22 10:00:00,0.821,0.8263,0.8206,0.8245
2022-03-22 11:00:00,0.8255,0.8265,0.8245,0.8253
2022-03-22 12:00:00,0.8265,0.8276,0.8193,0.8202
2022-03-22 13:00:00,0.8199,0.8267,0.8199,0.8242
2022-03-22 14:00:00,0.8234,0.833,0.823,0.8263
2022-03-22 15:00:00,0.8253,0.8263,0.8204,0.8217
2022-03-22 16:00:00,0.823,0.8244,0.8205,0.8227
2022-03-22 17:00:00,0.8234,0.8317,0.8223,0.8298
2022-03-22 18:00:00,0.8299,0.8342,0.8252,0.8275
2022-03-22 19:00:00,0.827,0.8303,0.8181,0.8197
2022-03-22 20:00:00,0.8191,0.825,0.819,0.8232
2022-03-22 21:00:00,0.8241,0.8273,0.8238,0.8266
2022-03-22 22:00:00,0.8266,0.8266,0.8221,0.8221
2022-03-22 23:00:00,0.8215,0.8217,0.8161,0.8161
2022-03-23 00:00:00,0.8173,0.8255,0.8165,0.8255
2022-03-23 01:00:00,0.8258,0.8569,0.8116,0.8509
2022-03-23 02:00:00,0.8504,0.8884,0.8455,0.8517
2022-03-23 03:00:00,0.8512,0.8537,0.8376,0.8437
2022-03-23 04:00:00,0.8413,0.8507,0.83,0.8381
2022-03-23 05:00:00,0.8369,0.8455,0.8356,0.8449
2022-03-23 06:00:00,0.8432,0.8468,0.8418,0.8462
2022-03-23 07:00:00,0.844,0.8447,0.8387,0.8387
2022-03-23 08:00:00,0.8387,0.8409,0.8334,0.84
2022-03-23 09:00:00,0.8394,0.8437,0.8394,0.8401
2022-03-23 10:00:00,0.8418,0.8727,0.8401,0.8493
2022-03-23 11:00:00,0.8496,0.858,0.8414,0.8415
2022-03-23 12:00:00,0.8425,0.8453,0.8318,0.8453
2022-03-23 13:00:00,0.8453,0.8453,0.8372,0.8401
2022-03-23 14:00:00,0.8379,0.8512,0.8371,0.8512
2022-03-23 15:00:00,0.8499,0.8631,0.8492,0.8544
2022-03-23 16:00:00,0.8544,0.8603,0.8491,0.856
2022-03-23 17:00:00,0.8573,0.8573,0.85,0.85
2022-03-23 18:00:00,0.8514,0.8663,0.8504,0.8612
2022-03-23 19:00:00,0.8624,0.8735,0.8548,0.8583
2022-03-23 20:00:00,0.859,0.8627,0.8517,0.8562
2022-03-23 21:00:00,0.8574,0.8881,0.8563,0.8563
2022-03-23 22:00:00,0.8567,0.8595,0.8452,0.8522
2022-03-23 23:00:00,0.8522,0.8594,0.8522,0.8586
2022-03-24 00:00:00,0.8589,0.9482,0.8582,0.9173
2022-03-24 01:00:00,0.9277,1.37,0.862,1.0627
2022-03-24 02:00:00,1.0646,1.1794,1.041,1.105
2022-03-24 03:00:00,1.1056,1.15,1.0299,1.036
2022-03-24 04:00:00,1.0377,1.0671,1.0158,1.0283
2022-03-24 05:00:00,1.0254,1.0892,1.0154,1.0548
2022-03-24 06:00:00,1.0526,1.0795,1.044,1.0519
2022-03-24 07:00:00,1.0513,1.08,1.0412,1.0724
2022-03-24 08:00:00,1.0741,1.0793,1.034,1.0506
2022-03-24 09:00:00,1.0525,1.0619,1.0361,1.0503
2022-03-24 10:00:00,1.0506,1.0572,1.0298,1.0495
2022-03-24 11:00:00,1.048,1.0694,1.041,1.0584
2022-03-24 12:00:00,1.0598,1.13,1.0448,1.0488
2022-03-24 13:00:00,1.0509,1.1006,1.0362,1.0572
2022-03-24 14:00:00,1.0574,1.0825,1.0369,1.0682
2022-03-24 15:00:00,1.0687,1.0782,1.0283,1.0365
2022-03-24 16:00:00,1.0361,1.0595,1.0133,1.035
2022-03-24 17:00:00,1.0377,1.0583,1.0362,1.0443
2022-03-24 18:00:00,1.0455,1.0812,1.0425,1.0479
2022-03-24 19:00:00,1.0476,1.0739,1.0375,1.0712
2022-03-24 20:00:00,1.0719,1.1554,1.0594,1.074
2022-03-24 21:00:00,1.0741,1.0809,1.0486,1.0654
2022-03-24 22:00:00,1.0641,1.1289,1.0448,1.1132
2022-03-24 23:00:00,1.1132,1.239,1.0824,1.1879
2022-03-25 00:00:00,1.1897,1.31,1.1524,1.2691
2022-03-25 01:00:00,1.2663,1.29,1.1615,1.1675
2022-03-25 02:00:00,1.1671,1.2368,1.1297,1.2047
2022-03-25 03:00:00,1.2032,1.2231,1.16,1.1776
2022-03-25 04:00:00,1.1759,1.2093,1.1681,1.1959
2022-03-25 05:00:00,1.1939,1.2516,1.1757,1.1828
2022-03-25 06:00:00,1.1815,1.2047,1.1815,1.1933
2022-03-25 07:00:00,1.1912,1.2,1.17,1.172
2022-03-25 08:00:00,1.1744,1.193,1.135,1.1786
2022-03-25 09:00:00,1.1777,1.1804,1.1611,1.1761
2022-03-25 10:00:00,1.1743,1.1843,1.1692,1.1732
2022-03-25 11:00:00,1.1743,1.1935,1.1618,1.1851
2022-03-25 12:00:00,1.1859,1.1905,1.1578,1.17
2022-03-25 13:00:00,1.1718,1.176,1.1582,1.1701
2022-03-25 14:00:00,1.1704,1.1857,1.1624,1.1829
2022-03-25 15:00:00,1.1812,1.188,1.1045,1.1428
2022-03-25 16:00:00,1.1457,1.1666,1.1257,1.1318
2022-03-25 17:00:00,1.1316,1.1438,1.1127,1.1378
2022-03-25 18:00:00,1.1381,1.1488,1.1328,1.1488
2022-03-25 19:00:00,1.1463,1.1463,1.1265,1.1305
2022-03-25 20:00:00,1.1318,1.157,1.13,1.1538
2022-03-25 21:00:00,1.1536,1.154,1.1414,1.1527
2022-03-25 22:00:00,1.1496,1.1581,1.1409,1.1581
2022-03-25 23:00:00,1.1581,1.1662,1.1488,1.1639
2022-03-26 00:00:00,1.1635,1.2142,1.15,1.15
2022-03-26 01:00:00,1.1497,1.16,1.1306,1.152
2022-03-26 02:00:00,1.1496,1.1778,1.1416,1.1483
2022-03-26 03:00:00,1.1462,1.1491,1.1376,1.1455
2022-03-26 04:00:00,1.1435,1.1489,1.1368,1.1413
2022-03-26 05:00:00,1.1414,1.144,1.1244,1.1407
2022-03-26 06:00:00,1.1407,1.1437,1.1339,1.1424
2022-03-26 07:00:00,1.1411,1.1518,1.1367,1.1485
2022-03-26 08:00:00,1.1479,1.1481,1.1392,1.1395
2022-03-26 09:00:00,1.1416,1.1462,1.1337,1.1444
2022-03-26 10:00:00,1.1402,1.1424,1.1323,1.1355
2022-03-26 11:00:00,1.1348,1.1393,1.1348,1.1352
2022-03-26 12:00:00,1.1352,1.1355,1.1027,1.1158
2022-03-26 13:00:00,1.1152,1.1188,1.0928,1.1079
2022-03-26 14:00:00,1.1076,1.1181,1.1033,1.1064
2022-03-26 15:00:00,1.1066,1.1114,1.1008,1.1053
2022-03-26 16:00:00,1.107,1.1103,1.1044,1.1103
2022-03-26 17:00:00,1.1101,1.1179,1.1085,1.1171
2022-03-26 18:00:00,1.1181,1.1199,1.1116,1.115
2022-03-26 19:00:00,1.1143,1.117,1.105,1.1138
2022-03-26 20:00:00,1.1151,1.134,1.1098,1.1124
2022-03-26 21:00:00,1.1146,1.1163,1.1031,1.1157
2022-03-26 22:00:00,1.1146,1.1157,1.103,1.106
2022-03-26 23:00:00,1.1052,1.1189,1.1011,1.1127
2022-03-27 00:00:00,1.1127,1.1128,1.0708,1.0794
2022-03-27 01:00:00,1.0816,1.0842,1.0551,1.0655
2022-03-27 02:00:00,1.0659,1.0726,1.0626,1.0718
2022-03-27 03:00:00,1.07,1.074,1.0648,1.0694
2022-03-27 04:00:00,1.068,1.079,1.068,1.0709
2022-03-27 05:00:00,1.071,1.0741,1.0662,1.0662
2022-03-27 06:00:00,1.0663,1.0709,1.0631,1.0682
2022-03-27 07:00:00,1.0681,1.0727,1.0657,1.0719
2022-03-27 08:00:00,1.0719,1.0794,1.0692,1.0706
2022-03-27 09:00:00,1.0702,1.0749,1.0692,1.0703
2022-03-27 10:00:00,1.0693,1.075,1.0672,1.0682
2022-03-27 11:00:00,1.0695,1.075,1.066,1.0685
2022-03-27 12:00:00,1.0685,1.0698,1.05,1.0503
2022-03-27 13:00:00,1.0506,1.0599,1.0485,1.0579
2022-03-27 14:00:00,1.0556,1.0766,1.0554,1.0604
2022-03-27 15:00:00,1.0605,1.0656,1.0525,1.0632
2022-03-27 16:00:00,1.0642,1.0729,1.0604,1.0729
2022-03-27 17:00:00,1.0723,1.0737,1.0656,1.0714
2022-03-27 18:00:00,1.0714,1.0771,1.0708,1.0719
2022-03-27 19:00:00,1.0717,1.074,1.0703,1.0703
2022-03-27 20:00:00,1.0703,1.0904,1.0647,1.0779
2022-03-27 21:00:00,1.0764,1.0927,1.07,1.0876
2022-03-27 22:00:00,1.0862,1.1152,1.0833,1.106
2022-03-27 23:00:00,1.106,1.12,1.0999,1.1154
2022-03-28 00:00:00,1.115,1.127,1.0921,1.0983
2022-03-28 01:00:00,1.0994,1.1002,1.084,1.0907
2022-03-28 02:00:00,1.0899,1.1017,1.0891,1.093
2022-03-28 03:00:00,1.0941,1.0979,1.0893,1.0979
2022-03-28 04:00:00,1.0966,1.0981,1.0875,1.0972
2022-03-28 05:00:00,1.0972,1.1023,1.0931,1.0965
2022-03-28 06:00:00,1.0975,1.0975,1.0852,1.0929
2022-03-28 07:00:00,1.0901,1.0966,1.09,1.0943
2022-03-28 08:00:00,1.0941,1.0989,1.0869,1.096
2022-03-28 09:00:00,1.0962,1.1013,1.0898,1.0983
2022-03-28 10:00:00,1.1003,1.1178,1.0988,1.1112
2022-03-28 11:00:00,1.1135,1.1327,1.105,1.126
2022-03-28 12:00:00,1.128,1.128,1.1106,1.1143
2022-03-28 13:00:00,1.1144,1.1253,1.1143,1.1212
2022-03-28 14:00:00,1.1208,1.1217,1.1077,1.1174
2022-03-28 15:00:00,1.116,1.1364,1.1134,1.117
2022-03-28 16:00:00,1.1169,1.1184,1.107,1.1083
2022-03-28 17:00:00,1.1086,1.1196,1.1083,1.1169
2022-03-28 18:00:00,1.1166,1.1394,1.1152,1.1283
2022-03-28 19:00:00,1.1274,1.1298,1.1205,1.1261
2022-03-28 20:00:00,1.1239,1.1289,1.118,1.1289
2022-03-28 21:00:00,1.13,1.1332,1.1089,1.1138
2022-03-28 22:00:00,1.1114,1.1391,1.111,1.1298
2022-03-28 23:00:00,1.1295,1.1297,1.0955,1.1027
2022-03-29 00:00:00,1.1047,1.1154,1.0917,1.1101
2022-03-29 01:00:00,1.1085,1.1237,1.1073,1.1237
2022-03-29 02:00:00,1.1237,1.1384,1.1223,1.1242
2022-03-29 03:00:00,1.1234,1.1266,1.1187,1.1189
2022-03-29 04:00:00,1.1187,1.1346,1.1181,1.1295
2022-03-29 05:00:00,1.1296,1.1379,1.1266,1.1379
2022-03-29 06:00:00,1.1356,1.141,1.131,1.1337
2022-03-29 07:00:00,1.1336,1.1348,1.1252,1.1252
2022-03-29 08:00:00,1.1258,1.1362,1.125,1.1303
2022-03-29 09:00:00,1.1302,1.15,1.1302,1.1396
2022-03-29 10:00:00,1.14,1.1422,1.1346,1.1382
2022-03-29 11:00:00,1.1419,1.1457,1.1354,1.1368
2022-03-29 12:00:00,1.1356,1.1497,1.135,1.1354
2022-03-29 13:00:00,1.134,1.1506,1.1335,1.1367
2022-03-29 14:00:00,1.1354,1.153,1.1335,1.1463
2022-03-29 15:00:00,1.1452,1.1526,1.114,1.1159
2022-03-29 16:00:00,1.1174,1.118,1.0797,1.1021
2022-03-29 17:00:00,1.0997,1.1026,1.0806,1.0892
2022-03-29 18:00:00,1.0927,1.0941,1.0809,1.0907
2022-03-29 19:00:00,1.0906,1.1019,1.0886,1.1004
2022-03-29 20:00:00,1.0978,1.1038,1.0959,1.0965
2022-03-29 21:00:00,1.0965,1.109,1.093,1.0976
2022-03-29 22:00:00,1.0984,1.0988,1.0704,1.0881
2022-03-29 23:00:00,1.09,1.0986,1.0862,1.0985
2022-03-30 00:00:00,1.0985,1.1042,1.072,1.0741
2022-03-30 01:00:00,1.072,1.0812,1.0508,1.0812
2022-03-30 02:00:00,1.0805,1.189,1.0765,1.1341
2022-03-30 03:00:00,1.1364,1.147,1.1217,1.1326
2022-03-30 04:00:00,1.1305,1.1428,1.1132,1.1373
2022-03-30 05:00:00,1.1365,1.1442,1.1272,1.1348
2022-03-30 06:00:00,1.1352,1.1401,1.1182,1.1251
2022-03-30 07:00:00,1.1251,1.1525,1.1251,1.1398
2022-03-30 08:00:00,1.1406,1.1656,1.133,1.1503
2022-03-30 09:00:00,1.1489,1.1581,1.1411,1.1469
2022-03-30 10:00:00,1.1468,1.1779,1.1435,1.1626
2022-03-30 11:00:00,1.1631,1.1809,1.1546,1.1573
2022-03-30 12:00:00,1.1579,1.1601,1.1432,1.156
2022-03-30 13:00:00,1.1538,1.1551,1.122,1.1231
2022-03-30 14:00:00,1.1248,1.1375,1.1158,1.1308
2022-03-30 15:00:00,1.1308,1.1375,1.1228,1.1358
2022-03-30 16:00:00,1.1342,1.1656,1.1342,1.1502
2022-03-30 17:00:00,1.1521,1.1721,1.1497,1.169
2022-03-30 18:00:00,1.1679,1.1739,1.1589,1.1589
2022-03-30 19:00:00,1.1583,1.1652,1.1449,1.1486
2022-03-30 20:00:00,1.148,1.1536,1.1454,1.1535
2022-03-30 21:00:00,1.1523,1.1524,1.1437,1.1474
2022-03-30 22:00:00,1.1491,1.1667,1.1474,1.1645
2022-03-30 23:00:00,1.1648,1.3308,1.1628,1.2765
