datetime,AAVEUSD_open,AAVEUSD_high,AAVEUSD_low,AAVEUSD_close
2022-03-21 23:00:00,155.13,155.28,153.81,153.88
2022-03-22 00:00:00,153.89,155.56,151.73,155.0
2022-03-22 01:00:00,155.11,155.55,153.18,153.83
2022-03-22 02:00:00,153.65,157.05,153.4,155.97
2022-03-22 03:00:00,156.4,160.52,156.4,159.16
2022-03-22 04:00:00,159.12,162.0,158.92,159.54
2022-03-22 05:00:00,159.55,159.65,158.01,158.49
2022-03-22 06:00:00,158.46,158.48,155.9,157.04
2022-03-22 07:00:00,157.11,158.27,157.11,158.2
2022-03-22 08:00:00,158.13,160.67,157.31,159.5
2022-03-22 09:00:00,159.51,159.53,158.42,159.22
2022-03-22 10:00:00,159.12,160.93,158.57,160.02
2022-03-22 11:00:00,160.09,160.46,159.15,160.03
2022-03-22 12:00:00,159.92,160.18,157.29,158.84
2022-03-22 13:00:00,158.96,159.27,156.93,157.47
2022-03-22 14:00:00,157.51,158.78,156.37,156.69
2022-03-22 15:00:00,156.8,157.29,155.59,155.68
2022-03-22 16:00:00,155.69,156.51,154.82,155.37
2022-03-22 17:00:00,155.34,155.98,155.11,155.77
2022-03-22 18:00:00,155.75,156.2,155.11,155.11
2022-03-22 19:00:00,155.06,155.82,153.73,153.93
2022-03-22 20:00:00,153.77,155.6,153.7,155.49
2022-03-22 21:00:00,155.46,156.03,155.35,155.55
2022-03-22 22:00:00,155.52,155.59,154.12,154.82
2022-03-22 23:00:00,154.82,154.86,152.4,152.85
2022-03-23 00:00:00,152.98,154.0,152.41,153.41
2022-03-23 01:00:00,153.33,153.33,149.81,152.81
2022-03-23 02:00:00,152.87,154.05,152.47,152.83
2022-03-23 03:00:00,152.8,153.07,151.29,151.29
2022-03-23 04:00:00,151.27,151.91,150.66,151.91
2022-03-23 05:00:00,152.01,153.25,151.25,153.06
2022-03-23 06:00:00,153.03,154.3,152.78,154.26
2022-03-23 07:00:00,154.24,154.24,152.72,152.95
2022-03-23 08:00:00,152.99,153.48,152.0,153.21
2022-03-23 09:00:00,153.38,153.39,152.0,152.86
2022-03-23 10:00:00,152.86,154.43,152.56,153.75
2022-03-23 11:00:00,153.7,153.89,152.15,153.01
2022-03-23 12:00:00,152.61,153.94,152.04,153.62
2022-03-23 13:00:00,153.62,154.03,152.59,153.11
2022-03-23 14:00:00,152.95,155.19,152.82,154.97
2022-03-23 15:00:00,155.2,156.8,154.95,156.63
2022-03-23 16:00:00,156.76,157.41,155.0,156.13
2022-03-23 17:00:00,156.14,156.15,151.02,151.41
2022-03-23 18:00:00,151.07,151.91,150.68,150.68
2022-03-23 19:00:00,150.68,152.11,150.68,151.32
2022-03-23 20:00:00,151.32,154.32,151.32,152.77
2022-03-23 21:00:00,152.74,153.76,151.96,153.73
2022-03-23 22:00:00,153.74,154.95,153.24,154.69
2022-03-23 23:00:00,154.69,156.38,154.5,156.07
2022-03-24 00:00:00,156.02,157.62,155.31,156.88
2022-03-24 01:00:00,156.86,157.17,154.21,155.06
2022-03-24 02:00:00,155.13,155.94,153.47,155.77
2022-03-24 03:00:00,155.92,156.09,154.82,155.06
2022-03-24 04:00:00,155.24,157.07,155.24,156.91
2022-03-24 05:00:00,156.94,158.23,155.38,157.78
2022-03-24 06:00:00,157.79,158.9,156.85,157.16
2022-03-24 07:00:00,157.18,159.28,156.57,157.79
2022-03-24 08:00:00,157.83,158.47,156.89,158.37
2022-03-24 09:00:00,158.39,159.98,157.65,158.28
2022-03-24 10:00:00,158.28,158.28,156.08,157.45
2022-03-24 11:00:00,157.37,159.3,156.84,159.1
2022-03-24 12:00:00,159.14,161.23,157.06,158.26
2022-03-24 13:00:00,158.33,161.57,157.12,160.64
2022-03-24 14:00:00,160.61,165.52,160.35,165.23
2022-03-24 15:00:00,165.38,167.97,164.17,167.8
2022-03-24 16:00:00,167.79,168.16,166.07,167.55
2022-03-24 17:00:00,167.53,171.79,166.79,170.5
2022-03-24 18:00:00,170.36,173.0,169.59,171.04
2022-03-24 19:00:00,170.97,171.09,169.37,169.7
2022-03-24 20:00:00,169.66,169.75,166.67,167.11
2022-03-24 21:00:00,167.12,167.82,166.0,167.4
2022-03-24 22:00:00,167.43,168.11,166.49,166.82
2022-03-24 23:00:00,166.81,169.16,166.41,168.09
2022-03-25 00:00:00,168.08,168.81,164.72,165.98
2022-03-25 01:00:00,166.04,167.33,165.27,166.07
2022-03-25 02:00:00,166.05,166.22,164.71,166.2
2022-03-25 03:00:00,166.08,166.08,165.16,165.5
2022-03-25 04:00:00,165.43,168.09,165.29,168.07
2022-03-25 05:00:00,167.96,171.08,167.73,170.41
2022-03-25 06:00:00,170.41,172.37,169.69,171.43
2022-03-25 07:00:00,171.42,173.05,169.98,170.99
2022-03-25 08:00:00,170.92,171.82,167.73,170.82
2022-03-25 09:00:00,170.72,173.47,169.38,173.22
2022-03-25 10:00:00,173.26,174.34,171.77,173.58
2022-03-25 11:00:00,173.58,174.01,171.41,171.51
2022-03-25 12:00:00,171.45,171.6,170.15,170.7
2022-03-25 13:00:00,170.65,170.79,168.39,168.64
2022-03-25 14:00:00,168.67,170.07,167.79,168.47
2022-03-25 15:00:00,168.4,168.4,163.05,163.63
2022-03-25 16:00:00,163.6,165.76,161.72,161.94
2022-03-25 17:00:00,161.97,163.33,160.35,163.28
2022-03-25 18:00:00,163.38,165.67,163.26,165.4
2022-03-25 19:00:00,165.4,165.52,162.11,164.28
2022-03-25 20:00:00,164.35,165.01,162.9,163.61
2022-03-25 21:00:00,163.57,164.16,162.24,163.4
2022-03-25 22:00:00,163.31,163.82,162.01,162.12
2022-03-25 23:00:00,162.0,163.37,161.25,162.53
2022-03-26 00:00:00,162.6,163.91,160.98,161.57
2022-03-26 01:00:00,161.6,163.09,161.14,161.95
2022-03-26 02:00:00,161.81,162.79,161.29,162.26
2022-03-26 03:00:00,162.27,162.86,161.5,162.54
2022-03-26 04:00:00,162.59,163.75,162.41,163.54
2022-03-26 05:00:00,163.54,164.93,163.03,164.75
2022-03-26 06:00:00,164.74,165.54,164.17,164.51
2022-03-26 07:00:00,164.56,165.67,163.59,165.16
2022-03-26 08:00:00,165.2,166.02,164.5,165.29
2022-03-26 09:00:00,165.2,166.92,164.61,166.21
2022-03-26 10:00:00,166.2,166.58,165.25,166.22
2022-03-26 11:00:00,166.28,166.87,165.5,165.84
2022-03-26 12:00:00,165.8,166.38,163.81,165.22
2022-03-26 13:00:00,165.09,165.75,164.09,164.71
2022-03-26 14:00:00,164.74,165.0,163.06,163.64
2022-03-26 15:00:00,163.65,164.8,163.27,164.25
2022-03-26 16:00:00,164.23,165.71,163.6,165.54
2022-03-26 17:00:00,165.57,165.64,164.46,164.59
2022-03-26 18:00:00,164.49,164.92,163.39,163.72
2022-03-26 19:00:00,163.77,164.01,162.62,163.06
2022-03-26 20:00:00,163.08,163.79,162.68,163.13
2022-03-26 21:00:00,163.14,163.8,161.95,163.75
2022-03-26 22:00:00,163.69,163.69,162.61,162.66
2022-03-26 23:00:00,162.66,163.76,162.5,163.4
2022-03-27 00:00:00,163.34,164.56,162.98,164.36
2022-03-27 01:00:00,164.36,165.3,163.74,165.02
2022-03-27 02:00:00,165.05,165.76,163.61,164.81
2022-03-27 03:00:00,164.63,164.7,162.89,163.13
2022-03-27 04:00:00,163.05,164.03,162.73,163.25
2022-03-27 05:00:00,163.18,163.63,162.91,163.57
2022-03-27 06:00:00,163.56,164.23,163.42,164.11
2022-03-27 07:00:00,164.12,164.52,163.67,164.12
2022-03-27 08:00:00,164.13,164.36,163.18,163.22
2022-03-27 09:00:00,163.12,163.66,162.52,162.71
2022-03-27 10:00:00,162.92,163.17,162.48,162.89
2022-03-27 11:00:00,162.89,163.34,162.79,162.79
2022-03-27 12:00:00,163.0,163.05,158.64,159.65
2022-03-27 13:00:00,159.66,161.51,159.12,161.19
2022-03-27 14:00:00,161.15,161.75,160.82,161.52
2022-03-27 15:00:00,161.49,162.31,160.35,161.62
2022-03-27 16:00:00,161.63,163.41,161.02,162.97
2022-03-27 17:00:00,162.95,163.2,161.47,163.14
2022-03-27 18:00:00,163.13,164.25,163.13,163.87
2022-03-27 19:00:00,163.87,164.47,163.71,164.1
2022-03-27 20:00:00,164.21,166.63,162.53,165.61
2022-03-27 21:00:00,165.69,168.49,164.88,167.53
2022-03-27 22:00:00,167.48,168.53,166.39,167.61
2022-03-27 23:00:00,167.64,169.43,167.36,169.24
2022-03-28 00:00:00,169.19,169.71,167.14,167.89
2022-03-28 01:00:00,167.87,168.44,166.93,167.56
2022-03-28 02:00:00,167.52,169.66,167.38,169.54
2022-03-28 03:00:00,169.54,172.66,169.34,172.53
2022-03-28 04:00:00,172.51,172.98,169.4,170.89
2022-03-28 05:00:00,170.96,171.49,170.38,171.13
2022-03-28 06:00:00,171.18,171.3,168.64,170.17
2022-03-28 07:00:00,170.34,171.29,170.33,171.09
2022-03-28 08:00:00,171.06,171.4,169.26,170.49
2022-03-28 09:00:00,170.39,171.9,169.9,171.03
2022-03-28 10:00:00,170.93,172.02,170.91,172.0
2022-03-28 11:00:00,171.94,172.72,170.79,171.19
2022-03-28 12:00:00,171.16,171.73,169.91,170.79
2022-03-28 13:00:00,170.84,173.5,170.35,173.47
2022-03-28 14:00:00,173.47,174.52,171.42,174.3
2022-03-28 15:00:00,174.28,175.55,172.36,172.37
2022-03-28 16:00:00,172.37,176.28,172.33,174.34
2022-03-28 17:00:00,174.23,177.7,173.31,177.29
2022-03-28 18:00:00,177.24,179.19,177.03,178.13
2022-03-28 19:00:00,178.08,178.69,175.84,176.27
2022-03-28 20:00:00,176.24,177.47,175.8,177.0
2022-03-28 21:00:00,176.98,177.85,172.56,175.72
2022-03-28 22:00:00,175.69,175.8,173.0,173.28
2022-03-28 23:00:00,173.28,173.82,166.24,167.77
2022-03-29 00:00:00,167.71,173.57,167.26,172.64
2022-03-29 01:00:00,172.58,175.26,171.89,175.04
2022-03-29 02:00:00,175.14,175.92,173.39,173.7
2022-03-29 03:00:00,173.75,173.79,172.07,172.3
2022-03-29 04:00:00,172.28,176.82,172.28,176.71
2022-03-29 05:00:00,176.67,178.69,175.83,177.24
2022-03-29 06:00:00,177.43,179.44,176.81,177.39
2022-03-29 07:00:00,177.48,182.79,177.38,179.92
2022-03-29 08:00:00,179.89,181.84,179.79,180.36
2022-03-29 09:00:00,180.4,183.23,180.14,181.52
2022-03-29 10:00:00,181.55,182.27,180.4,181.7
2022-03-29 11:00:00,181.74,183.4,181.14,183.25
2022-03-29 12:00:00,183.33,202.53,182.21,200.18
2022-03-29 13:00:00,200.09,207.85,197.67,205.26
2022-03-29 14:00:00,205.37,209.88,203.98,207.25
2022-03-29 15:00:00,207.32,208.15,201.78,204.36
2022-03-29 16:00:00,204.04,220.0,202.22,216.79
2022-03-29 17:00:00,216.57,219.26,213.19,217.49
2022-03-29 18:00:00,217.47,217.57,210.42,212.61
2022-03-29 19:00:00,212.36,214.92,211.45,213.11
2022-03-29 20:00:00,213.12,213.83,209.63,213.66
2022-03-29 21:00:00,213.55,214.46,208.87,212.18
2022-03-29 22:00:00,212.16,219.47,211.78,213.63
2022-03-29 23:00:00,213.55,224.44,211.69,222.76
2022-03-30 00:00:00,222.67,225.22,217.09,219.84
2022-03-30 01:00:00,219.79,222.15,210.84,219.31
2022-03-30 02:00:00,219.11,227.88,218.19,226.6
2022-03-30 03:00:00,226.58,226.94,219.34,220.28
2022-03-30 04:00:00,220.28,221.58,218.0,221.49
2022-03-30 05:00:00,221.45,221.45,218.01,220.82
2022-03-30 06:00:00,221.0,225.07,219.92,221.26
2022-03-30 07:00:00,221.25,241.83,220.61,239.65
2022-03-30 08:00:00,239.92,242.15,235.27,238.26
2022-03-30 09:00:00,238.14,238.83,234.3,238.61
2022-03-30 10:00:00,238.39,241.85,235.72,236.52
2022-03-30 11:00:00,236.52,238.42,232.41,235.78
2022-03-30 12:00:00,236.08,236.35,232.42,234.53
2022-03-30 13:00:00,234.53,234.53,225.09,226.67
2022-03-30 14:00:00,226.67,226.85,222.78,223.25
2022-03-30 15:00:00,223.27,224.37,220.31,223.53
2022-03-30 16:00:00,223.5,229.8,221.54,227.74
2022-03-30 17:00:00,227.78,230.99,226.63,230.37
2022-03-30 18:00:00,230.42,232.74,227.72,228.68
2022-03-30 19:00:00,228.59,231.56,224.87,230.45
2022-03-30 20:00:00,230.58,231.43,225.84,229.7
2022-03-30 21:00:00,229.71,231.0,226.4,226.81
2022-03-30 22:00:00,226.71,229.65,225.33,226.56
2022-03-30 23:00:00,226.45,227.11,221.89,223.52
2022-03-31 00:00:00,223.52,226.95,221.57,226.21
2022-03-31 01:00:00,226.11,227.67,223.64,227.2
2022-03-31 02:00:00,227.36,227.39,221.66,223.47
2022-03-31 03:00:00,223.19,223.25,219.37,221.87
2022-03-31 04:00:00,221.88,222.63,220.68,220.95
2022-03-31 05:00:00,221.1,223.68,220.72,222.71
2022-03-31 06:00:00,222.71,224.34,221.34,224.24
2022-03-31 07:00:00,224.26,225.12,222.22,224.03
2022-03-31 08:00:00,224.0,225.73,223.91,224.25
2022-03-31 09:00:00,224.53,225.05,222.92,224.67
2022-03-31 10:00:00,224.68,225.51,224.1,224.99
2022-03-31 11:00:00,224.68,225.12,221.6,222.71
2022-03-31 12:00:00,222.46,225.13,221.64,223.68
2022-03-31 13:00:00,223.75,224.61,219.42,219.67
2022-03-31 14:00:00,219.4,220.84,206.78,220.02
2022-03-31 15:00:00,219.78,220.96,213.23,214.65
2022-03-31 16:00:00,214.58,215.31,206.69,207.13
2022-03-31 17:00:00,207.29,212.12,207.13,211.37
2022-03-31 18:00:00,211.2,211.91,208.0,211.66
2022-03-31 19:00:00,211.87,212.11,208.06,208.35
2022-03-31 20:00:00,208.44,210.25,207.85,209.56
2022-03-31 21:00:00,209.46,210.57,208.46,208.46
2022-03-31 22:00:00,208.86,209.14,206.91,208.24
2022-03-31 23:00:00,208.27,208.37,204.0,207.0
2022-04-01 00:00:00,207.01,220.91,206.16,219.21
2022-04-01 01:00:00,219.07,219.31,208.47,211.08
2022-04-01 02:00:00,210.96,213.86,207.39,209.31
2022-04-01 03:00:00,209.4,218.05,209.0,217.93
2022-04-01 04:00:00,217.89,221.28,215.02,219.37
2022-04-01 05:00:00,219.32,219.32,215.36,217.63
2022-04-01 06:00:00,217.64,230.64,217.37,228.62
2022-04-01 07:00:00,228.52,228.52,224.51,225.85
2022-04-01 08:00:00,225.91,226.02,222.18,223.4
2022-04-01 09:00:00,223.53,223.53,219.1,219.51
2022-04-01 10:00:00,219.48,220.96,218.7,220.32
2022-04-01 11:00:00,220.39,223.01,219.61,220.44
2022-04-01 12:00:00,220.44,222.99,214.0,222.31
2022-04-01 13:00:00,222.43,242.91,222.43,239.46
2022-04-01 14:00:00,239.65,248.95,239.26,244.06
2022-04-01 15:00:00,244.43,246.67,243.03,245.02
2022-04-01 16:00:00,244.96,256.55,244.05,249.95
2022-04-01 17:00:00,250.0,258.71,249.14,255.89
2022-04-01 18:00:00,255.96,261.29,252.59,258.45
2022-04-01 19:00:00,258.49,260.79,256.32,260.06
2022-04-01 20:00:00,259.95,260.64,249.26,249.7
2022-04-01 21:00:00,249.53,255.6,249.51,250.07
2022-04-01 22:00:00,250.25,251.24,246.35,246.76
2022-04-01 23:00:00,246.89,247.56,243.5,244.76
2022-04-02 00:00:00,244.72,257.38,241.29,250.47
2022-04-02 01:00:00,250.48,250.72,244.92,246.41
2022-04-02 02:00:00,246.42,248.89,244.86,246.78
2022-04-02 03:00:00,246.51,246.74,243.42,245.16
2022-04-02 04:00:00,245.33,246.05,242.8,245.07
2022-04-02 05:00:00,245.07,246.28,243.53,245.47
2022-04-02 06:00:00,245.45,245.46,243.15,244.25
2022-04-02 07:00:00,244.3,244.46,240.98,243.16
2022-04-02 08:00:00,243.14,243.14,240.93,242.44
2022-04-02 09:00:00,242.51,249.1,242.4,246.63
2022-04-02 10:00:00,246.64,248.91,245.33,248.55
2022-04-02 11:00:00,248.59,248.78,244.95,245.29
2022-04-02 12:00:00,245.22,247.6,241.79,246.0
2022-04-02 13:00:00,246.12,247.67,244.23,244.54
2022-04-02 14:00:00,244.42,247.3,243.49,244.51
2022-04-02 15:00:00,244.54,244.54,235.8,238.06
2022-04-02 16:00:00,238.07,242.04,237.31,240.68
2022-04-02 17:00:00,240.74,242.36,239.49,240.49
2022-04-02 18:00:00,240.68,240.68,235.8,237.13
2022-04-02 19:00:00,237.4,245.13,237.4,242.12
2022-04-02 20:00:00,242.16,246.71,240.35,244.76
2022-04-02 21:00:00,244.78,247.26,242.87,245.09
2022-04-02 22:00:00,245.5,246.81,241.01,241.86
2022-04-02 23:00:00,241.8,241.95,235.8,238.39
2022-04-03 00:00:00,238.18,240.38,236.96,238.74
2022-04-03 01:00:00,238.81,239.5,231.36,236.29
2022-04-03 02:00:00,236.02,236.97,234.49,235.27
2022-04-03 03:00:00,234.98,238.24,234.63,237.82
2022-04-03 04:00:00,237.97,241.88,237.39,241.73
2022-04-03 05:00:00,241.78,245.94,241.27,244.31
2022-04-03 06:00:00,244.37,248.04,243.69,244.25
2022-04-03 07:00:00,244.52,245.58,241.72,242.35
2022-04-03 08:00:00,242.51,243.03,240.25,240.94
2022-04-03 09:00:00,241.11,244.32,240.21,244.32
2022-04-03 10:00:00,244.32,247.89,242.63,247.73
2022-04-03 11:00:00,247.52,252.6,242.91,252.56
2022-04-03 12:00:00,252.57,252.78,245.89,246.23
2022-04-03 13:00:00,246.51,246.8,243.19,244.66
2022-04-03 14:00:00,244.45,247.38,242.22,247.38
2022-04-03 15:00:00,247.23,247.54,241.61,242.22
2022-04-03 16:00:00,242.24,243.42,239.18,241.92
2022-04-03 17:00:00,241.9,244.59,240.15,241.76
2022-04-03 18:00:00,241.98,245.31,241.98,244.03
2022-04-03 19:00:00,243.91,246.21,241.45,242.67
2022-04-03 20:00:00,242.73,245.54,242.41,243.74
2022-04-03 21:00:00,243.62,246.16,243.62,246.16
2022-04-03 22:00:00,246.01,248.69,244.86,244.88
2022-04-03 23:00:00,245.0,245.11,242.47,243.27
2022-04-04 00:00:00,243.3,243.35,236.77,237.34
2022-04-04 01:00:00,237.49,240.12,237.31,239.53
2022-04-04 02:00:00,239.04,242.51,238.65,242.28
2022-04-04 03:00:00,242.27,242.27,238.98,239.19
2022-04-04 04:00:00,239.14,240.43,237.15,239.32
2022-04-04 05:00:00,239.32,241.26,238.36,241.11
2022-04-04 06:00:00,241.06,241.45,239.87,241.12
2022-04-04 07:00:00,241.22,241.22,239.39,240.13
2022-04-04 08:00:00,240.21,240.98,238.63,240.15
2022-04-04 09:00:00,239.94,241.59,237.18,237.63
2022-04-04 10:00:00,237.71,238.1,233.82,236.48
2022-04-04 11:00:00,236.5,238.17,235.89,236.7
2022-04-04 12:00:00,236.56,238.67,234.22,234.51
2022-04-04 13:00:00,234.63,236.23,232.6,235.37
2022-04-04 14:00:00,235.41,236.23,230.04,230.44
2022-04-04 15:00:00,230.41,230.97,226.88,228.34
2022-04-04 16:00:00,228.29,230.52,227.08,229.26
2022-04-04 17:00:00,229.3,230.2,225.58,228.3
2022-04-04 18:00:00,228.3,235.43,226.31,235.24
2022-04-04 19:00:00,235.38,237.37,233.82,236.5
2022-04-04 20:00:00,236.62,239.55,234.83,238.41
2022-04-04 21:00:00,238.63,239.9,237.7,239.53
2022-04-04 22:00:00,239.31,241.5,238.28,239.97
2022-04-04 23:00:00,239.97,241.64,237.58,238.04
2022-04-05 00:00:00,238.13,238.4,234.87,235.33
2022-04-05 01:00:00,235.31,236.4,234.86,236.22
2022-04-05 02:00:00,236.08,236.66,235.09,236.24
2022-04-05 03:00:00,236.31,237.81,236.09,236.77
2022-04-05 04:00:00,236.88,237.7,235.48,237.29
2022-04-05 05:00:00,237.33,237.59,235.06,235.23
2022-04-05 06:00:00,235.04,235.93,233.54,234.38
2022-04-05 07:00:00,234.38,235.27,233.92,234.67
2022-04-05 08:00:00,234.48,234.48,232.71,234.26
2022-04-05 09:00:00,234.3,234.3,230.62,230.8
2022-04-05 10:00:00,230.73,232.53,230.07,231.92
2022-04-05 11:00:00,232.17,233.18,231.45,233.01
2022-04-05 12:00:00,233.07,235.98,232.42,232.47
2022-04-05 13:00:00,232.73,233.06,228.69,229.79
2022-04-05 14:00:00,229.7,230.62,226.69,226.79
2022-04-05 15:00:00,226.74,230.3,225.89,227.27
2022-04-05 16:00:00,227.29,229.4,225.57,227.92
2022-04-05 17:00:00,227.93,229.61,227.03,227.37
2022-04-05 18:00:00,227.33,228.17,226.13,226.29
2022-04-05 19:00:00,226.29,226.53,222.28,226.22
2022-04-05 20:00:00,226.51,227.74,222.72,224.18
2022-04-05 21:00:00,224.8,225.0,222.69,224.32
2022-04-05 22:00:00,224.14,225.95,223.43,224.39
2022-04-05 23:00:00,224.52,224.87,220.05,221.05
2022-04-06 00:00:00,221.11,221.11,206.54,212.22
2022-04-06 01:00:00,212.08,214.05,212.0,213.24
2022-04-06 02:00:00,213.03,215.73,212.79,213.46
2022-04-06 03:00:00,213.46,213.91,211.49,212.13
2022-04-06 04:00:00,212.13,214.6,210.27,214.6
2022-04-06 05:00:00,214.49,216.2,213.99,216.12
2022-04-06 06:00:00,216.09,217.17,213.46,216.95
2022-04-06 07:00:00,216.86,217.37,213.91,214.64
2022-04-06 08:00:00,214.67,216.04,213.44,215.49
2022-04-06 09:00:00,215.72,215.72,212.83,214.68
2022-04-06 10:00:00,214.77,214.96,210.57,211.42
2022-04-06 11:00:00,211.04,211.52,207.28,209.99
2022-04-06 12:00:00,210.16,211.8,207.72,209.68
2022-04-06 13:00:00,209.69,211.67,201.55,202.3
2022-04-06 14:00:00,202.23,204.15,198.0,201.9
2022-04-06 15:00:00,201.75,202.34,195.12,198.78
2022-04-06 16:00:00,199.02,199.9,193.77,195.78
2022-04-06 17:00:00,195.79,197.44,192.25,196.83
2022-04-06 18:00:00,196.64,200.0,192.2,198.81
2022-04-06 19:00:00,198.87,200.07,195.58,197.95
2022-04-06 20:00:00,197.88,199.73,196.13,198.49
2022-04-06 21:00:00,198.55,199.86,196.98,197.29
2022-04-06 22:00:00,197.14,198.63,193.3,193.7
2022-04-06 23:00:00,193.77,196.17,190.47,190.48
2022-04-07 00:00:00,190.66,194.95,190.0,193.15
2022-04-07 01:00:00,193.28,204.37,192.98,204.01
2022-04-07 02:00:00,204.14,204.65,199.56,201.55
2022-04-07 03:00:00,201.49,201.87,198.05,199.85
2022-04-07 04:00:00,199.74,202.37,199.35,200.89
2022-04-07 05:00:00,200.98,202.09,199.47,202.09
2022-04-07 06:00:00,202.0,203.42,200.32,202.77
2022-04-07 07:00:00,202.78,205.45,202.27,203.68
2022-04-07 08:00:00,203.76,204.29,201.16,201.57
2022-04-07 09:00:00,201.52,201.53,198.75,200.64
2022-04-07 10:00:00,200.51,201.23,199.03,200.49
2022-04-07 11:00:00,200.44,204.49,199.19,204.2
2022-04-07 12:00:00,204.25,207.29,201.39,201.39
2022-04-07 13:00:00,201.4,202.81,198.78,202.1
2022-04-07 14:00:00,202.29,202.77,196.36,196.77
2022-04-07 15:00:00,196.58,197.35,192.28,197.07
2022-04-07 16:00:00,196.94,199.8,196.67,199.8
2022-04-07 17:00:00,199.84,201.48,199.4,201.1
2022-04-07 18:00:00,201.09,205.62,200.97,204.3
2022-04-07 19:00:00,204.58,204.68,200.8,201.01
2022-04-07 20:00:00,200.99,203.91,200.85,203.17
2022-04-07 21:00:00,203.17,203.17,200.12,201.52
2022-04-07 22:00:00,201.6,203.77,200.95,202.72
2022-04-07 23:00:00,202.56,205.03,202.0,202.16
2022-04-08 00:00:00,202.02,202.08,196.96,198.08
2022-04-08 01:00:00,198.02,200.6,197.59,199.23
2022-04-08 02:00:00,199.3,201.26,198.96,200.25
2022-04-08 03:00:00,200.25,200.6,198.03,199.62
2022-04-08 04:00:00,199.71,200.17,198.51,199.11
2022-04-08 05:00:00,199.39,199.47,198.42,198.59
2022-04-08 06:00:00,198.63,198.88,196.96,197.39
2022-04-08 07:00:00,197.45,197.86,194.66,197.36
2022-04-08 08:00:00,197.4,198.39,196.4,196.52
2022-04-08 09:00:00,196.49,196.94,194.66,195.4
2022-04-08 10:00:00,195.39,195.49,193.2,193.9
2022-04-08 11:00:00,193.97,193.97,191.57,192.47
2022-04-08 12:00:00,192.31,194.0,190.77,191.69
2022-04-08 13:00:00,192.05,192.1,187.38,190.14
2022-04-08 14:00:00,190.4,196.55,190.4,196.18
2022-04-08 15:00:00,196.17,197.38,194.52,194.98
2022-04-08 16:00:00,195.1,196.43,194.1,194.37
2022-04-08 17:00:00,194.28,194.37,189.89,191.16
2022-04-08 18:00:00,191.14,192.88,188.41,191.94
2022-04-08 19:00:00,191.82,192.59,189.31,189.87
2022-04-08 20:00:00,189.51,191.24,188.22,190.35
2022-04-08 21:00:00,190.36,190.57,185.0,185.98
2022-04-08 22:00:00,186.06,186.42,183.56,184.22
2022-04-08 23:00:00,184.22,184.5,181.38,183.44
2022-04-09 00:00:00,183.16,185.46,182.4,185.27
2022-04-09 01:00:00,185.28,185.49,183.36,183.75
2022-04-09 02:00:00,183.79,184.41,180.73,181.41
2022-04-09 03:00:00,181.72,182.73,180.32,182.46
2022-04-09 04:00:00,182.73,183.12,181.56,181.8
2022-04-09 05:00:00,182.13,183.85,181.62,183.61
2022-04-09 06:00:00,183.74,183.74,179.91,181.44
2022-04-09 07:00:00,181.31,182.26,180.21,182.24
2022-04-09 08:00:00,182.36,182.44,180.96,181.78
2022-04-09 09:00:00,181.77,182.08,180.35,181.1
2022-04-09 10:00:00,181.14,181.18,178.58,179.39
2022-04-09 11:00:00,179.48,180.64,179.02,179.46
2022-04-09 12:00:00,179.48,181.56,179.0,181.56
2022-04-09 13:00:00,181.46,182.74,180.99,181.88
2022-04-09 14:00:00,181.82,182.02,178.78,180.51
2022-04-09 15:00:00,180.6,180.96,176.99,177.27
2022-04-09 16:00:00,177.39,180.6,177.15,179.44
2022-04-09 17:00:00,179.31,184.68,178.96,184.25
2022-04-09 18:00:00,184.25,184.76,182.44,183.75
2022-04-09 19:00:00,183.71,184.31,182.64,182.71
2022-04-09 20:00:00,182.6,184.11,181.67,181.78
2022-04-09 21:00:00,181.67,183.89,181.48,183.26
2022-04-09 22:00:00,183.31,184.37,182.28,182.39
2022-04-09 23:00:00,182.4,185.05,182.14,184.85
2022-04-10 00:00:00,184.86,185.26,181.53,182.21
2022-04-10 01:00:00,182.23,183.49,181.83,182.64
2022-04-10 02:00:00,182.71,183.78,182.62,183.43
2022-04-10 03:00:00,183.51,185.75,183.13,183.74
2022-04-10 04:00:00,183.74,183.78,179.85,180.62
2022-04-10 05:00:00,180.65,181.14,179.81,180.04
2022-04-10 06:00:00,180.07,180.83,179.83,180.65
2022-04-10 07:00:00,180.5,180.59,178.67,179.06
2022-04-10 08:00:00,178.84,180.51,178.67,180.27
2022-04-10 09:00:00,180.27,180.41,178.31,179.52
2022-04-10 10:00:00,178.87,178.87,177.39,178.54
2022-04-10 11:00:00,178.57,179.54,177.94,179.11
2022-04-10 12:00:00,179.08,179.94,177.36,177.91
2022-04-10 13:00:00,177.83,178.62,176.82,177.94
2022-04-10 14:00:00,177.99,180.21,177.78,179.93
2022-04-10 15:00:00,180.17,180.85,179.65,180.44
2022-04-10 16:00:00,180.52,182.1,180.23,182.08
2022-04-10 17:00:00,182.02,185.38,182.02,185.38
2022-04-10 18:00:00,185.37,187.4,185.29,186.16
2022-04-10 19:00:00,186.1,187.41,185.4,186.9
2022-04-10 20:00:00,187.0,188.84,186.59,187.22
2022-04-10 21:00:00,187.21,188.68,185.47,185.51
2022-04-10 22:00:00,185.51,185.94,179.25,180.0
2022-04-10 23:00:00,179.78,179.78,175.44,176.37
