datetime,MATICUSD_open,MATICUSD_high,MATICUSD_low,MATICUSD_close
2022-02-26 12:00:00,1.531,1.5387,1.5212,1.5314
2022-02-26 13:00:00,1.5316,1.5422,1.5243,1.5379
2022-02-26 14:00:00,1.5373,1.5461,1.5273,1.5435
2022-02-26 15:00:00,1.543,1.5613,1.543,1.5478
2022-02-26 16:00:00,1.5478,1.5523,1.5316,1.5338
2022-02-26 17:00:00,1.5337,1.5337,1.5193,1.5308
2022-02-26 18:00:00,1.5313,1.5317,1.5044,1.5193
2022-02-26 19:00:00,1.5188,1.531,1.5178,1.5272
2022-02-26 20:00:00,1.527,1.5445,1.5249,1.5373
2022-02-26 21:00:00,1.5376,1.5558,1.535,1.5453
2022-02-26 22:00:00,1.546,1.5496,1.5186,1.5225
2022-02-26 23:00:00,1.5223,1.5223,1.5033,1.5161
2022-02-27 00:00:00,1.5176,1.5245,1.4759,1.4879
2022-02-27 01:00:00,1.4865,1.4929,1.4539,1.4552
2022-02-27 02:00:00,1.4547,1.4771,1.45,1.474
2022-02-27 03:00:00,1.4736,1.4843,1.4702,1.4728
2022-02-27 04:00:00,1.4721,1.4818,1.4657,1.4705
2022-02-27 05:00:00,1.4712,1.4857,1.4642,1.4779
2022-02-27 06:00:00,1.4777,1.4958,1.4777,1.4942
2022-02-27 07:00:00,1.4947,1.4988,1.4886,1.4896
2022-02-27 08:00:00,1.4889,1.4941,1.477,1.4899
2022-02-27 09:00:00,1.4901,1.5086,1.4855,1.508
2022-02-27 10:00:00,1.5078,1.5279,1.5008,1.5228
2022-02-27 11:00:00,1.5222,1.5313,1.5114,1.5306
2022-02-27 12:00:00,1.5308,1.5462,1.524,1.5413
2022-02-27 13:00:00,1.5415,1.5471,1.4755,1.5085
2022-02-27 14:00:00,1.5087,1.5172,1.4821,1.4888
2022-02-27 15:00:00,1.4894,1.5234,1.483,1.5187
2022-02-27 16:00:00,1.5188,1.5229,1.4938,1.5031
2022-02-27 17:00:00,1.5022,1.5067,1.4922,1.4925
2022-02-27 18:00:00,1.4921,1.5001,1.4821,1.4856
2022-02-27 19:00:00,1.4857,1.487,1.4245,1.4315
2022-02-27 20:00:00,1.431,1.4733,1.4246,1.4566
2022-02-27 21:00:00,1.4561,1.4631,1.4243,1.451
2022-02-27 22:00:00,1.4511,1.4688,1.447,1.4644
2022-02-27 23:00:00,1.4647,1.4647,1.43,1.453
2022-02-28 00:00:00,1.4523,1.4578,1.4247,1.4297
2022-02-28 01:00:00,1.4302,1.4705,1.4295,1.4557
2022-02-28 02:00:00,1.4554,1.4633,1.435,1.4448
2022-02-28 03:00:00,1.4449,1.45,1.4318,1.4422
2022-02-28 04:00:00,1.4428,1.4578,1.4325,1.4433
2022-02-28 05:00:00,1.4427,1.4522,1.4375,1.446
2022-02-28 06:00:00,1.4462,1.4559,1.4218,1.45
2022-02-28 07:00:00,1.4509,1.4754,1.445,1.4703
2022-02-28 08:00:00,1.4709,1.4862,1.46,1.467
2022-02-28 09:00:00,1.4679,1.4795,1.454,1.4548
2022-02-28 10:00:00,1.4537,1.4732,1.453,1.4697
2022-02-28 11:00:00,1.4706,1.477,1.4612,1.4723
2022-02-28 12:00:00,1.4724,1.4855,1.4635,1.4678
2022-02-28 13:00:00,1.4672,1.472,1.4503,1.4539
2022-02-28 14:00:00,1.4543,1.5298,1.4531,1.5265
2022-02-28 15:00:00,1.527,1.5681,1.5132,1.5631
2022-02-28 16:00:00,1.5639,1.5762,1.5417,1.5474
2022-02-28 17:00:00,1.5474,1.5573,1.5273,1.5573
2022-02-28 18:00:00,1.5573,1.559,1.543,1.5509
2022-02-28 19:00:00,1.5504,1.5515,1.5374,1.547
2022-02-28 20:00:00,1.5467,1.5723,1.5446,1.5713
2022-02-28 21:00:00,1.5714,1.5714,1.5464,1.5536
2022-02-28 22:00:00,1.5537,1.6168,1.5535,1.584
2022-02-28 23:00:00,1.5841,1.6185,1.5828,1.614
2022-03-01 00:00:00,1.6143,1.6498,1.6113,1.6378
2022-03-01 01:00:00,1.6392,1.6436,1.61,1.612
2022-03-01 02:00:00,1.6116,1.6142,1.595,1.6046
2022-03-01 03:00:00,1.6048,1.6055,1.5801,1.586
2022-03-01 04:00:00,1.5862,1.6077,1.5791,1.595
2022-03-01 05:00:00,1.5954,1.5997,1.5809,1.5894
2022-03-01 06:00:00,1.5896,1.5937,1.5654,1.5919
2022-03-01 07:00:00,1.5921,1.5993,1.5869,1.5973
2022-03-01 08:00:00,1.5974,1.6012,1.579,1.5993
2022-03-01 09:00:00,1.5991,1.6006,1.58,1.5855
2022-03-01 10:00:00,1.5852,1.5965,1.5553,1.5963
2022-03-01 11:00:00,1.5957,1.6013,1.5781,1.5917
2022-03-01 12:00:00,1.5917,1.63,1.5901,1.6263
2022-03-01 13:00:00,1.6256,1.6609,1.6178,1.6558
2022-03-01 14:00:00,1.6561,1.6654,1.5945,1.6001
2022-03-01 15:00:00,1.6007,1.6205,1.5848,1.603
2022-03-01 16:00:00,1.6023,1.6281,1.5812,1.5906
2022-03-01 17:00:00,1.5893,1.6113,1.5854,1.599
2022-03-01 18:00:00,1.5988,1.6271,1.5866,1.6234
2022-03-01 19:00:00,1.6225,1.6357,1.6098,1.6152
2022-03-01 20:00:00,1.6152,1.63,1.6133,1.6272
2022-03-01 21:00:00,1.6274,1.6373,1.5901,1.5958
2022-03-01 22:00:00,1.5958,1.6119,1.5901,1.6118
2022-03-01 23:00:00,1.6115,1.63,1.6069,1.6243
2022-03-02 00:00:00,1.624,1.6258,1.5828,1.61
2022-03-02 01:00:00,1.6103,1.6206,1.5868,1.6069
2022-03-02 02:00:00,1.6069,1.6166,1.5961,1.6148
2022-03-02 03:00:00,1.6151,1.6546,1.6115,1.6406
2022-03-02 04:00:00,1.6407,1.66,1.6313,1.6466
2022-03-02 05:00:00,1.6467,1.6603,1.6414,1.6583
2022-03-02 06:00:00,1.6583,1.6634,1.6146,1.6182
2022-03-02 07:00:00,1.6173,1.629,1.6054,1.6256
2022-03-02 08:00:00,1.6263,1.6475,1.6085,1.6259
2022-03-02 09:00:00,1.6256,1.649,1.6224,1.6436
2022-03-02 10:00:00,1.6444,1.686,1.6392,1.6779
2022-03-02 11:00:00,1.6784,1.6816,1.6655,1.6717
2022-03-02 12:00:00,1.672,1.6994,1.6538,1.6734
2022-03-02 13:00:00,1.6737,1.6742,1.6117,1.6228
2022-03-02 14:00:00,1.622,1.675,1.6206,1.6698
2022-03-02 15:00:00,1.6695,1.6842,1.6346,1.6488
2022-03-02 16:00:00,1.6491,1.6667,1.6448,1.6574
2022-03-02 17:00:00,1.6579,1.6692,1.6343,1.6371
2022-03-02 18:00:00,1.6371,1.6512,1.619,1.6233
2022-03-02 19:00:00,1.6241,1.6402,1.6187,1.6302
2022-03-02 20:00:00,1.6305,1.6467,1.6272,1.6454
2022-03-02 21:00:00,1.6449,1.6573,1.6374,1.6557
2022-03-02 22:00:00,1.6556,1.6646,1.6429,1.6479
2022-03-02 23:00:00,1.6478,1.65,1.6296,1.6367
2022-03-03 00:00:00,1.6372,1.6521,1.6248,1.6471
2022-03-03 01:00:00,1.6472,1.6488,1.6258,1.6344
2022-03-03 02:00:00,1.6345,1.637,1.6089,1.6243
2022-03-03 03:00:00,1.6243,1.6255,1.6029,1.6104
2022-03-03 04:00:00,1.6096,1.6178,1.5956,1.6047
2022-03-03 05:00:00,1.6045,1.6141,1.6021,1.6094
2022-03-03 06:00:00,1.6089,1.6143,1.5825,1.6129
2022-03-03 07:00:00,1.6125,1.6275,1.6111,1.6176
2022-03-03 08:00:00,1.6181,1.6271,1.6055,1.6089
2022-03-03 09:00:00,1.6092,1.6099,1.591,1.5971
2022-03-03 10:00:00,1.5973,1.6155,1.5926,1.6105
2022-03-03 11:00:00,1.6102,1.6215,1.6042,1.6059
2022-03-03 12:00:00,1.6065,1.6233,1.6034,1.6176
2022-03-03 13:00:00,1.6185,1.6359,1.6147,1.6352
2022-03-03 14:00:00,1.6355,1.6444,1.6039,1.6126
2022-03-03 15:00:00,1.6127,1.616,1.56,1.573
2022-03-03 16:00:00,1.5728,1.5837,1.5575,1.5658
2022-03-03 17:00:00,1.5649,1.571,1.5416,1.5625
2022-03-03 18:00:00,1.5625,1.5699,1.5528,1.5608
2022-03-03 19:00:00,1.5608,1.5707,1.5531,1.5612
2022-03-03 20:00:00,1.5612,1.5728,1.5527,1.5598
2022-03-03 21:00:00,1.56,1.5713,1.5533,1.569
2022-03-03 22:00:00,1.5681,1.59,1.5681,1.5826
2022-03-03 23:00:00,1.5829,1.6,1.5781,1.5856
2022-03-04 00:00:00,1.5854,1.5878,1.5224,1.5296
2022-03-04 01:00:00,1.5302,1.536,1.5102,1.5342
2022-03-04 02:00:00,1.5341,1.5403,1.5238,1.5325
2022-03-04 03:00:00,1.5322,1.537,1.5175,1.5353
2022-03-04 04:00:00,1.5349,1.5393,1.5211,1.5371
2022-03-04 05:00:00,1.5381,1.5392,1.5268,1.5346
2022-03-04 06:00:00,1.5348,1.5429,1.5317,1.5388
2022-03-04 07:00:00,1.5388,1.5442,1.5319,1.5402
2022-03-04 08:00:00,1.5399,1.5524,1.5177,1.5483
2022-03-04 09:00:00,1.5483,1.5533,1.535,1.5447
2022-03-04 10:00:00,1.5445,1.5575,1.543,1.5521
2022-03-04 11:00:00,1.5521,1.5658,1.5486,1.5553
2022-03-04 12:00:00,1.5562,1.5615,1.5396,1.5463
2022-03-04 13:00:00,1.5464,1.5632,1.536,1.5411
2022-03-04 14:00:00,1.5411,1.5447,1.511,1.5336
2022-03-04 15:00:00,1.5334,1.5392,1.5093,1.5129
2022-03-04 16:00:00,1.5133,1.5197,1.4974,1.5128
2022-03-04 17:00:00,1.5127,1.5283,1.5069,1.5211
2022-03-04 18:00:00,1.5212,1.5269,1.5084,1.5116
2022-03-04 19:00:00,1.5116,1.5138,1.4796,1.4836
2022-03-04 20:00:00,1.4836,1.4936,1.4655,1.4866
2022-03-04 21:00:00,1.4868,1.4902,1.4761,1.4789
2022-03-04 22:00:00,1.4786,1.4845,1.4525,1.4784
2022-03-04 23:00:00,1.4782,1.4821,1.4703,1.4778
2022-03-05 00:00:00,1.478,1.4782,1.452,1.4528
2022-03-05 01:00:00,1.4527,1.4684,1.448,1.4587
2022-03-05 02:00:00,1.4589,1.4666,1.4569,1.4623
2022-03-05 03:00:00,1.4626,1.4839,1.4601,1.475
2022-03-05 04:00:00,1.4754,1.4779,1.4599,1.469
2022-03-05 05:00:00,1.4687,1.4814,1.4654,1.4814
2022-03-05 06:00:00,1.4813,1.4889,1.4777,1.4828
2022-03-05 07:00:00,1.4825,1.5029,1.4802,1.4986
2022-03-05 08:00:00,1.4987,1.509,1.4898,1.5052
2022-03-05 09:00:00,1.5051,1.5069,1.4973,1.5005
2022-03-05 10:00:00,1.5005,1.5024,1.4847,1.4961
2022-03-05 11:00:00,1.4959,1.4993,1.4881,1.4926
2022-03-05 12:00:00,1.4922,1.5048,1.4919,1.4947
2022-03-05 13:00:00,1.4947,1.4956,1.4689,1.4738
2022-03-05 14:00:00,1.4738,1.484,1.4684,1.4782
2022-03-05 15:00:00,1.4788,1.482,1.4725,1.478
2022-03-05 16:00:00,1.4781,1.5046,1.4765,1.4931
2022-03-05 17:00:00,1.4923,1.5055,1.4915,1.4975
2022-03-05 18:00:00,1.4981,1.4992,1.4866,1.498
2022-03-05 19:00:00,1.4979,1.5053,1.4945,1.5034
2022-03-05 20:00:00,1.504,1.5149,1.5011,1.5119
2022-03-05 21:00:00,1.511,1.5158,1.504,1.5057
2022-03-05 22:00:00,1.5064,1.513,1.5008,1.5127
2022-03-05 23:00:00,1.513,1.5134,1.5032,1.5092
2022-03-06 00:00:00,1.5083,1.5191,1.5054,1.5171
2022-03-06 01:00:00,1.5175,1.5192,1.504,1.506
2022-03-06 02:00:00,1.5059,1.509,1.4989,1.5041
2022-03-06 03:00:00,1.5041,1.5066,1.4861,1.4886
2022-03-06 04:00:00,1.4885,1.4982,1.4712,1.4938
2022-03-06 05:00:00,1.4935,1.5008,1.4874,1.4909
2022-03-06 06:00:00,1.4906,1.5025,1.4887,1.4931
2022-03-06 07:00:00,1.4931,1.4958,1.4851,1.492
2022-03-06 08:00:00,1.4919,1.4919,1.4801,1.4815
2022-03-06 09:00:00,1.4804,1.4841,1.4649,1.465
2022-03-06 10:00:00,1.4651,1.4674,1.453,1.4591
2022-03-06 11:00:00,1.4591,1.4665,1.4515,1.4638
2022-03-06 12:00:00,1.464,1.4756,1.459,1.4668
2022-03-06 13:00:00,1.4672,1.4868,1.4671,1.4798
2022-03-06 14:00:00,1.4791,1.4802,1.469,1.4701
2022-03-06 15:00:00,1.4708,1.4745,1.4606,1.4717
2022-03-06 16:00:00,1.4719,1.488,1.4657,1.4818
2022-03-06 17:00:00,1.4825,1.4847,1.472,1.4786
2022-03-06 18:00:00,1.4791,1.4855,1.466,1.473
2022-03-06 19:00:00,1.4733,1.4742,1.4542,1.4595
2022-03-06 20:00:00,1.4595,1.4671,1.4539,1.4591
2022-03-06 21:00:00,1.4591,1.4746,1.4569,1.471
2022-03-06 22:00:00,1.4711,1.48,1.4687,1.471
2022-03-06 23:00:00,1.4699,1.4723,1.4307,1.4346
2022-03-07 00:00:00,1.4352,1.4413,1.408,1.4288
2022-03-07 01:00:00,1.4284,1.4349,1.4237,1.4263
2022-03-07 02:00:00,1.4262,1.4329,1.4,1.4066
2022-03-07 03:00:00,1.4069,1.4084,1.388,1.4021
2022-03-07 04:00:00,1.4021,1.4101,1.3948,1.4072
2022-03-07 05:00:00,1.4069,1.4221,1.4019,1.4157
2022-03-07 06:00:00,1.4156,1.4267,1.4128,1.4265
2022-03-07 07:00:00,1.4261,1.4285,1.405,1.4104
2022-03-07 08:00:00,1.4109,1.4276,1.4006,1.426
2022-03-07 09:00:00,1.4269,1.436,1.4172,1.4188
2022-03-07 10:00:00,1.4192,1.4225,1.409,1.4147
2022-03-07 11:00:00,1.4147,1.4284,1.4113,1.4256
2022-03-07 12:00:00,1.4255,1.4528,1.4232,1.4487
2022-03-07 13:00:00,1.4494,1.4822,1.4455,1.4798
2022-03-07 14:00:00,1.4799,1.4968,1.4686,1.4686
2022-03-07 15:00:00,1.4685,1.4782,1.4533,1.4687
2022-03-07 16:00:00,1.4686,1.4897,1.4523,1.4535
2022-03-07 17:00:00,1.4541,1.456,1.4409,1.4426
2022-03-07 18:00:00,1.4424,1.4424,1.407,1.4132
2022-03-07 19:00:00,1.4129,1.4197,1.3757,1.3825
2022-03-07 20:00:00,1.3833,1.4067,1.37,1.3906
2022-03-07 21:00:00,1.3905,1.4153,1.3839,1.4056
2022-03-07 22:00:00,1.4053,1.4358,1.4041,1.42
2022-03-07 23:00:00,1.4202,1.4341,1.4085,1.4105
2022-03-08 00:00:00,1.4105,1.4335,1.403,1.4256
2022-03-08 01:00:00,1.4268,1.4388,1.415,1.4302
2022-03-08 02:00:00,1.4303,1.4636,1.4265,1.4523
2022-03-08 03:00:00,1.4532,1.4614,1.4505,1.4597
2022-03-08 04:00:00,1.4595,1.4682,1.4433,1.4458
2022-03-08 05:00:00,1.4454,1.4519,1.433,1.4408
2022-03-08 06:00:00,1.4411,1.448,1.4219,1.4355
2022-03-08 07:00:00,1.4351,1.4512,1.4268,1.4448
2022-03-08 08:00:00,1.4451,1.4704,1.4418,1.4546
2022-03-08 09:00:00,1.4544,1.4646,1.4507,1.4636
2022-03-08 10:00:00,1.4635,1.4687,1.4473,1.4659
2022-03-08 11:00:00,1.4658,1.4674,1.4507,1.4614
2022-03-08 12:00:00,1.4615,1.4677,1.445,1.4522
2022-03-08 13:00:00,1.4515,1.4611,1.4436,1.4572
2022-03-08 14:00:00,1.4571,1.4674,1.4413,1.4476
2022-03-08 15:00:00,1.4472,1.4527,1.4261,1.4393
2022-03-08 16:00:00,1.4398,1.4538,1.4152,1.4212
2022-03-08 17:00:00,1.4212,1.4592,1.4189,1.4534
2022-03-08 18:00:00,1.4541,1.4764,1.447,1.4489
2022-03-08 19:00:00,1.4484,1.4629,1.4411,1.4578
2022-03-08 20:00:00,1.4575,1.4633,1.4339,1.4367
2022-03-08 21:00:00,1.4368,1.4394,1.4301,1.4323
2022-03-08 22:00:00,1.432,1.4425,1.4301,1.4359
2022-03-08 23:00:00,1.4359,1.4495,1.4336,1.4468
2022-03-09 00:00:00,1.4467,1.4615,1.4441,1.4591
2022-03-09 01:00:00,1.4592,1.4779,1.4556,1.4754
2022-03-09 02:00:00,1.4753,1.4838,1.4685,1.4791
2022-03-09 03:00:00,1.4796,1.5254,1.4759,1.5127
2022-03-09 04:00:00,1.5131,1.5313,1.5129,1.5273
2022-03-09 05:00:00,1.5274,1.5277,1.5045,1.5104
2022-03-09 06:00:00,1.5107,1.5246,1.5069,1.5231
2022-03-09 07:00:00,1.5235,1.5381,1.5197,1.5293
2022-03-09 08:00:00,1.5294,1.5454,1.5154,1.5349
2022-03-09 09:00:00,1.5351,1.5369,1.5269,1.5289
2022-03-09 10:00:00,1.5296,1.5327,1.5225,1.532
2022-03-09 11:00:00,1.5317,1.5375,1.5197,1.5236
2022-03-09 12:00:00,1.523,1.5375,1.5062,1.515
2022-03-09 13:00:00,1.5149,1.5187,1.4982,1.5062
2022-03-09 14:00:00,1.507,1.5228,1.5054,1.5175
2022-03-09 15:00:00,1.5176,1.5304,1.5113,1.5247
2022-03-09 16:00:00,1.5242,1.5296,1.513,1.52
2022-03-09 17:00:00,1.5197,1.5276,1.5138,1.5189
2022-03-09 18:00:00,1.519,1.519,1.4872,1.4943
2022-03-09 19:00:00,1.4943,1.5034,1.4814,1.4972
2022-03-09 20:00:00,1.4971,1.5057,1.4813,1.4841
2022-03-09 21:00:00,1.4837,1.4938,1.4774,1.4895
2022-03-09 22:00:00,1.4892,1.4972,1.4885,1.4915
2022-03-09 23:00:00,1.4918,1.51,1.4884,1.5061
2022-03-10 00:00:00,1.5066,1.5117,1.493,1.4987
2022-03-10 01:00:00,1.4987,1.5114,1.4603,1.4653
2022-03-10 02:00:00,1.4648,1.475,1.4605,1.4641
2022-03-10 03:00:00,1.4632,1.4746,1.4608,1.467
2022-03-10 04:00:00,1.4671,1.4713,1.4342,1.4364
2022-03-10 05:00:00,1.4359,1.4378,1.4093,1.42
2022-03-10 06:00:00,1.4205,1.4295,1.4124,1.4278
2022-03-10 07:00:00,1.4277,1.4373,1.4226,1.4314
2022-03-10 08:00:00,1.4314,1.437,1.4212,1.4366
2022-03-10 09:00:00,1.4369,1.4422,1.4272,1.4304
2022-03-10 10:00:00,1.4303,1.4344,1.4237,1.4252
2022-03-10 11:00:00,1.4244,1.4327,1.4203,1.4272
2022-03-10 12:00:00,1.4276,1.4375,1.4218,1.433
2022-03-10 13:00:00,1.4336,1.4615,1.4011,1.42
2022-03-10 14:00:00,1.4203,1.4295,1.4063,1.4278
2022-03-10 15:00:00,1.4282,1.4412,1.4185,1.4234
2022-03-10 16:00:00,1.4229,1.4294,1.4077,1.4203
2022-03-10 17:00:00,1.4199,1.4299,1.4144,1.4227
2022-03-10 18:00:00,1.4227,1.4342,1.4112,1.4268
2022-03-10 19:00:00,1.4267,1.441,1.4234,1.4377
2022-03-10 20:00:00,1.4372,1.45,1.4338,1.4468
2022-03-10 21:00:00,1.4463,1.4596,1.4391,1.4401
2022-03-10 22:00:00,1.4398,1.4565,1.43,1.4492
2022-03-10 23:00:00,1.4493,1.4584,1.4331,1.437
2022-03-11 00:00:00,1.4366,1.4428,1.4188,1.4291
2022-03-11 01:00:00,1.4289,1.4301,1.4117,1.4199
2022-03-11 02:00:00,1.4201,1.4314,1.4088,1.4124
2022-03-11 03:00:00,1.413,1.4433,1.407,1.438
2022-03-11 04:00:00,1.438,1.4414,1.4158,1.4182
2022-03-11 05:00:00,1.4183,1.433,1.4145,1.4322
2022-03-11 06:00:00,1.4321,1.4449,1.4279,1.4408
2022-03-11 07:00:00,1.441,1.4508,1.4389,1.4459
2022-03-11 08:00:00,1.4459,1.4498,1.4378,1.4405
2022-03-11 09:00:00,1.4395,1.4477,1.4353,1.4411
2022-03-11 10:00:00,1.441,1.4464,1.4394,1.4411
2022-03-11 11:00:00,1.44,1.4738,1.4287,1.465
2022-03-11 12:00:00,1.4649,1.4733,1.4592,1.463
2022-03-11 13:00:00,1.463,1.465,1.4444,1.4493
2022-03-11 14:00:00,1.4492,1.459,1.4391,1.443
2022-03-11 15:00:00,1.4442,1.4442,1.4206,1.4268
2022-03-11 16:00:00,1.4268,1.4273,1.4141,1.422
2022-03-11 17:00:00,1.4214,1.4243,1.4146,1.4231
2022-03-11 18:00:00,1.4229,1.4311,1.4165,1.4179
2022-03-11 19:00:00,1.4179,1.4261,1.4144,1.4186
2022-03-11 20:00:00,1.4184,1.428,1.4089,1.412
2022-03-11 21:00:00,1.4122,1.4338,1.4106,1.424
2022-03-11 22:00:00,1.424,1.4274,1.408,1.409
2022-03-11 23:00:00,1.4087,1.4144,1.4037,1.405
2022-03-12 00:00:00,1.4049,1.421,1.4014,1.4191
2022-03-12 01:00:00,1.419,1.4269,1.4153,1.4235
2022-03-12 02:00:00,1.4239,1.4292,1.414,1.4168
2022-03-12 03:00:00,1.4159,1.4277,1.4154,1.421
2022-03-12 04:00:00,1.4212,1.4278,1.4111,1.4224
2022-03-12 05:00:00,1.4231,1.4303,1.4181,1.4267
2022-03-12 06:00:00,1.4269,1.4346,1.4227,1.4251
2022-03-12 07:00:00,1.4248,1.4289,1.4208,1.4259
2022-03-12 08:00:00,1.4257,1.4276,1.4069,1.4146
2022-03-12 09:00:00,1.4142,1.42,1.4099,1.4161
2022-03-12 10:00:00,1.4164,1.4198,1.4128,1.4185
2022-03-12 11:00:00,1.4181,1.4204,1.4087,1.4116
2022-03-12 12:00:00,1.4117,1.4218,1.4092,1.4192
2022-03-12 13:00:00,1.4195,1.4231,1.4135,1.4149
2022-03-12 14:00:00,1.4152,1.4186,1.4075,1.4139
2022-03-12 15:00:00,1.4138,1.4266,1.4115,1.4175
2022-03-12 16:00:00,1.4176,1.419,1.412,1.414
2022-03-12 17:00:00,1.4141,1.4208,1.4059,1.4086
2022-03-12 18:00:00,1.4097,1.4107,1.3936,1.3993
2022-03-12 19:00:00,1.3987,1.3998,1.3948,1.3967
2022-03-12 20:00:00,1.3964,1.4065,1.3939,1.4042
2022-03-12 21:00:00,1.4043,1.4095,1.4034,1.4055
2022-03-12 22:00:00,1.4051,1.41,1.4041,1.4051
2022-03-12 23:00:00,1.4053,1.4084,1.3943,1.3974
2022-03-13 00:00:00,1.3971,1.4015,1.3918,1.3996
2022-03-13 01:00:00,1.3997,1.4112,1.3994,1.4071
2022-03-13 02:00:00,1.4072,1.4175,1.4067,1.4149
2022-03-13 03:00:00,1.4153,1.4188,1.4131,1.4157
2022-03-13 04:00:00,1.4156,1.4205,1.4062,1.4067
2022-03-13 05:00:00,1.4079,1.416,1.4063,1.4128
2022-03-13 06:00:00,1.413,1.4135,1.4063,1.4081
2022-03-13 07:00:00,1.4085,1.4102,1.4058,1.4064
2022-03-13 08:00:00,1.4066,1.4081,1.4033,1.4058
2022-03-13 09:00:00,1.4058,1.4072,1.3993,1.4025
2022-03-13 10:00:00,1.4028,1.4065,1.4019,1.4058
2022-03-13 11:00:00,1.4059,1.4095,1.3982,1.4015
2022-03-13 12:00:00,1.4016,1.4032,1.3858,1.3882
2022-03-13 13:00:00,1.3877,1.4017,1.3857,1.397
2022-03-13 14:00:00,1.3967,1.4047,1.3966,1.4022
2022-03-13 15:00:00,1.402,1.4128,1.402,1.4046
2022-03-13 16:00:00,1.4049,1.4096,1.4014,1.4055
2022-03-13 17:00:00,1.4059,1.4095,1.4018,1.4068
2022-03-13 18:00:00,1.407,1.4082,1.4024,1.4033
2022-03-13 19:00:00,1.4035,1.408,1.396,1.3968
2022-03-13 20:00:00,1.3967,1.3972,1.3872,1.3923
2022-03-13 21:00:00,1.3918,1.4011,1.3907,1.3977
2022-03-13 22:00:00,1.3981,1.4015,1.3608,1.364
2022-03-13 23:00:00,1.3635,1.3669,1.3526,1.3608
2022-03-14 00:00:00,1.3606,1.362,1.3441,1.3514
2022-03-14 01:00:00,1.3517,1.3686,1.3479,1.3523
2022-03-14 02:00:00,1.3524,1.3589,1.3485,1.3545
2022-03-14 03:00:00,1.3542,1.3609,1.3487,1.3594
2022-03-14 04:00:00,1.3595,1.388,1.359,1.367
2022-03-14 05:00:00,1.3671,1.3725,1.3607,1.3637
2022-03-14 06:00:00,1.3642,1.3731,1.3614,1.3659
2022-03-14 07:00:00,1.366,1.3817,1.3651,1.3766
2022-03-14 08:00:00,1.3772,1.3879,1.3749,1.3832
2022-03-14 09:00:00,1.3834,1.3939,1.3792,1.3884
2022-03-14 10:00:00,1.389,1.3901,1.3809,1.3855
2022-03-14 11:00:00,1.3856,1.3866,1.3699,1.3706
2022-03-14 12:00:00,1.37,1.3725,1.3621,1.3688
2022-03-14 13:00:00,1.3684,1.3757,1.3598,1.3679
2022-03-14 14:00:00,1.3676,1.3759,1.3645,1.3752
2022-03-14 15:00:00,1.3751,1.3764,1.3627,1.366
2022-03-14 16:00:00,1.3656,1.3674,1.354,1.3545
2022-03-14 17:00:00,1.3545,1.3553,1.3403,1.3453
2022-03-14 18:00:00,1.3445,1.3448,1.3307,1.3388
2022-03-14 19:00:00,1.339,1.3446,1.3302,1.3403
2022-03-14 20:00:00,1.3403,1.3481,1.3371,1.3382
2022-03-14 21:00:00,1.3387,1.3553,1.3359,1.3496
2022-03-14 22:00:00,1.3498,1.3764,1.3482,1.3637
2022-03-14 23:00:00,1.3639,1.3804,1.3639,1.379
2022-03-15 00:00:00,1.3786,1.387,1.3684,1.3831
2022-03-15 01:00:00,1.3832,1.3852,1.3558,1.3558
2022-03-15 02:00:00,1.3557,1.3717,1.3551,1.3677
2022-03-15 03:00:00,1.3673,1.3704,1.3525,1.3553
2022-03-15 04:00:00,1.3546,1.3579,1.3513,1.3529
2022-03-15 05:00:00,1.3523,1.3558,1.3484,1.3526
2022-03-15 06:00:00,1.3523,1.3615,1.3508,1.352
2022-03-15 07:00:00,1.3515,1.3515,1.3311,1.3428
2022-03-15 08:00:00,1.3425,1.3446,1.3358,1.3387
2022-03-15 09:00:00,1.3387,1.3475,1.3333,1.3425
2022-03-15 10:00:00,1.3423,1.3505,1.3419,1.3496
2022-03-15 11:00:00,1.3491,1.354,1.3488,1.3517
2022-03-15 12:00:00,1.3508,1.373,1.3505,1.372
2022-03-15 13:00:00,1.3717,1.3732,1.3522,1.3627
2022-03-15 14:00:00,1.3627,1.3744,1.353,1.3686
2022-03-15 15:00:00,1.3679,1.3806,1.3595,1.3652
2022-03-15 16:00:00,1.365,1.382,1.3616,1.3765
2022-03-15 17:00:00,1.3767,1.3856,1.3686,1.3844
2022-03-15 18:00:00,1.3844,1.3976,1.3783,1.395
2022-03-15 19:00:00,1.3946,1.41,1.3915,1.3985
2022-03-15 20:00:00,1.398,1.4038,1.3829,1.3864
2022-03-15 21:00:00,1.3866,1.3983,1.38,1.3978
2022-03-15 22:00:00,1.3978,1.4036,1.3871,1.3881
2022-03-15 23:00:00,1.3879,1.3934,1.3769,1.3788
2022-03-16 00:00:00,1.3788,1.3854,1.3687,1.3705
2022-03-16 01:00:00,1.3695,1.3902,1.3681,1.3865
2022-03-16 02:00:00,1.3864,1.4241,1.3858,1.4011
2022-03-16 03:00:00,1.4016,1.4046,1.3572,1.3632
2022-03-16 04:00:00,1.3632,1.3671,1.3553,1.3614
2022-03-16 05:00:00,1.3617,1.3704,1.3553,1.369
2022-03-16 06:00:00,1.3689,1.3869,1.3682,1.3841
2022-03-16 07:00:00,1.3842,1.3875,1.3747,1.3875
2022-03-16 08:00:00,1.3874,1.4032,1.3852,1.399
