datetime,MANABUSD_open,MANABUSD_high,MANABUSD_low,MANABUSD_close
2022-03-13 07:00:00,2.3333,2.3366,2.3008,2.3157
2022-03-13 08:00:00,2.3155,2.3396,2.3122,2.3268
2022-03-13 09:00:00,2.3268,2.3362,2.3242,2.33
2022-03-13 10:00:00,2.3298,2.3429,2.3255,2.3277
2022-03-13 11:00:00,2.3268,2.3395,2.3223,2.3319
2022-03-13 12:00:00,2.3326,2.3348,2.3236,2.3262
2022-03-13 13:00:00,2.3266,2.3331,2.3246,2.331
2022-03-13 14:00:00,2.3328,2.3396,2.3236,2.3236
2022-03-13 15:00:00,2.3235,2.3235,2.3063,2.3141
2022-03-13 16:00:00,2.3108,2.3224,2.3095,2.3181
2022-03-13 17:00:00,2.3179,2.3253,2.2364,2.2499
2022-03-13 18:00:00,2.2471,2.2593,2.2314,2.2507
2022-03-13 19:00:00,2.2513,2.2556,2.2234,2.2507
2022-03-13 20:00:00,2.2515,2.2741,2.2456,2.2552
2022-03-13 21:00:00,2.2551,2.2639,2.2465,2.2576
2022-03-13 22:00:00,2.2571,2.2659,2.2475,2.2656
2022-03-13 23:00:00,2.2648,2.31,2.2633,2.2824
2022-03-14 00:00:00,2.2828,2.2913,2.2766,2.2792
2022-03-14 01:00:00,2.2782,2.2988,2.2782,2.2906
2022-03-14 02:00:00,2.29,2.3066,2.29,2.3048
2022-03-14 03:00:00,2.3055,2.3207,2.2978,2.3049
2022-03-14 04:00:00,2.3074,2.3156,2.2995,2.31
2022-03-14 05:00:00,2.3116,2.3118,2.2923,2.3002
2022-03-14 06:00:00,2.3003,2.301,2.2848,2.286
2022-03-14 07:00:00,2.2846,2.2893,2.2719,2.2856
2022-03-14 08:00:00,2.284,2.298,2.2745,2.2859
2022-03-14 09:00:00,2.2826,2.2972,2.2761,2.2876
2022-03-14 10:00:00,2.2879,2.2929,2.2756,2.2826
2022-03-14 11:00:00,2.2832,2.2891,2.2731,2.28
2022-03-14 12:00:00,2.2801,2.2805,2.252,2.2589
2022-03-14 13:00:00,2.2591,2.2644,2.2395,2.2532
2022-03-14 14:00:00,2.2536,2.265,2.242,2.2631
2022-03-14 15:00:00,2.2644,2.2782,2.2569,2.2587
2022-03-14 16:00:00,2.2597,2.2731,2.2578,2.2654
2022-03-14 17:00:00,2.2654,2.3056,2.265,2.2904
2022-03-14 18:00:00,2.2938,2.3106,2.2929,2.3064
2022-03-14 19:00:00,2.3054,2.325,2.2946,2.3136
2022-03-14 20:00:00,2.3146,2.3149,2.2727,2.2781
2022-03-14 21:00:00,2.2767,2.2858,2.2725,2.2806
2022-03-14 22:00:00,2.2792,2.2836,2.2616,2.2675
2022-03-14 23:00:00,2.2668,2.2733,2.2615,2.2652
2022-03-15 00:00:00,2.2644,2.2653,2.255,2.2616
2022-03-15 01:00:00,2.2608,2.274,2.2593,2.2599
2022-03-15 02:00:00,2.2594,2.2594,2.2301,2.2497
2022-03-15 03:00:00,2.2492,2.2495,2.2317,2.2346
2022-03-15 04:00:00,2.235,2.2465,2.2286,2.2392
2022-03-15 05:00:00,2.2395,2.2457,2.2382,2.2423
2022-03-15 06:00:00,2.2429,2.25,2.237,2.2425
2022-03-15 07:00:00,2.2412,2.258,2.239,2.2541
2022-03-15 08:00:00,2.2555,2.2555,2.23,2.247
2022-03-15 09:00:00,2.2479,2.2676,2.242,2.2562
2022-03-15 10:00:00,2.2566,2.2672,2.248,2.2524
2022-03-15 11:00:00,2.2534,2.2752,2.248,2.2662
2022-03-15 12:00:00,2.267,2.2701,2.2426,2.2656
2022-03-15 13:00:00,2.2665,2.2794,2.2585,2.2776
2022-03-15 14:00:00,2.2769,2.2918,2.2721,2.283
2022-03-15 15:00:00,2.283,2.2919,2.2617,2.2658
2022-03-15 16:00:00,2.2661,2.2851,2.2548,2.2832
2022-03-15 17:00:00,2.2847,2.294,2.2729,2.2751
2022-03-15 18:00:00,2.2761,2.2831,2.2656,2.273
2022-03-15 19:00:00,2.2727,2.2787,2.2576,2.2606
2022-03-15 20:00:00,2.2594,2.2927,2.2568,2.2815
2022-03-15 21:00:00,2.2788,2.35,2.2785,2.3111
2022-03-15 22:00:00,2.3142,2.3142,2.25,2.2543
2022-03-15 23:00:00,2.2532,2.2651,2.2457,2.2623
2022-03-16 00:00:00,2.2618,2.2757,2.2574,2.272
2022-03-16 01:00:00,2.2722,2.3291,2.271,2.3111
2022-03-16 02:00:00,2.311,2.3635,2.2917,2.3575
2022-03-16 03:00:00,2.3617,2.3617,2.3301,2.3509
2022-03-16 04:00:00,2.3508,2.3795,2.3451,2.3537
2022-03-16 05:00:00,2.3562,2.359,2.3302,2.3372
2022-03-16 06:00:00,2.3361,2.3517,2.3289,2.3443
2022-03-16 07:00:00,2.3444,2.3495,2.3233,2.327
2022-03-16 08:00:00,2.3259,2.3314,2.3121,2.3301
2022-03-16 09:00:00,2.3315,2.3734,2.319,2.3569
2022-03-16 10:00:00,2.3583,2.3589,2.341,2.3417
2022-03-16 11:00:00,2.3424,2.348,2.3171,2.3279
2022-03-16 12:00:00,2.3274,2.3398,2.312,2.3326
2022-03-16 13:00:00,2.3328,2.3891,2.2851,2.3781
2022-03-16 14:00:00,2.3789,2.443,2.3671,2.4317
2022-03-16 15:00:00,2.433,2.4426,2.4188,2.4308
2022-03-16 16:00:00,2.4345,2.4574,2.4225,2.4332
2022-03-16 17:00:00,2.4324,2.4649,2.4238,2.4606
2022-03-16 18:00:00,2.46,2.5048,2.4581,2.4928
2022-03-16 19:00:00,2.4943,2.536,2.4773,2.4935
2022-03-16 20:00:00,2.4943,2.5096,2.4629,2.4987
2022-03-16 21:00:00,2.4977,2.5007,2.46,2.4837
2022-03-16 22:00:00,2.4842,2.4842,2.4527,2.4552
2022-03-16 23:00:00,2.4549,2.4595,2.434,2.456
2022-03-17 00:00:00,2.4554,2.4582,2.4417,2.446
2022-03-17 01:00:00,2.4473,2.4652,2.427,2.4405
2022-03-17 02:00:00,2.4393,2.4554,2.4296,2.4461
2022-03-17 03:00:00,2.4449,2.4574,2.4377,2.4538
2022-03-17 04:00:00,2.4551,2.4551,2.4204,2.4346
2022-03-17 05:00:00,2.4349,2.4431,2.4152,2.4378
2022-03-17 06:00:00,2.4392,2.44,2.4237,2.4364
2022-03-17 07:00:00,2.4368,2.4666,2.4354,2.4505
2022-03-17 08:00:00,2.4512,2.4583,2.4344,2.4524
2022-03-17 09:00:00,2.4529,2.463,2.4263,2.4291
2022-03-17 10:00:00,2.4293,2.4515,2.4242,2.4332
2022-03-17 11:00:00,2.4368,2.46,2.4327,2.4559
2022-03-17 12:00:00,2.4573,2.4575,2.4338,2.4427
2022-03-17 13:00:00,2.4425,2.4494,2.4365,2.4402
2022-03-17 14:00:00,2.4402,2.451,2.4381,2.4479
2022-03-17 15:00:00,2.4483,2.452,2.4287,2.429
2022-03-17 16:00:00,2.431,2.4383,2.4257,2.4383
2022-03-17 17:00:00,2.4387,2.4602,2.4346,2.4577
2022-03-17 18:00:00,2.4566,2.4598,2.4352,2.4409
2022-03-17 19:00:00,2.4408,2.4443,2.3672,2.377
2022-03-17 20:00:00,2.3729,2.3941,2.3692,2.3917
2022-03-17 21:00:00,2.3931,2.3934,2.3698,2.3793
2022-03-17 22:00:00,2.38,2.3834,2.36,2.3698
2022-03-17 23:00:00,2.3691,2.3893,2.3644,2.3865
2022-03-18 00:00:00,2.3874,2.4025,2.3874,2.3972
2022-03-18 01:00:00,2.398,2.4049,2.3887,2.392
2022-03-18 02:00:00,2.392,2.3943,2.37,2.3732
2022-03-18 03:00:00,2.3736,2.3887,2.3692,2.3735
2022-03-18 04:00:00,2.3732,2.3775,2.3689,2.37
2022-03-18 05:00:00,2.3697,2.3827,2.3617,2.3626
2022-03-18 06:00:00,2.3629,2.3683,2.3522,2.3648
2022-03-18 07:00:00,2.364,2.3679,2.3573,2.3637
2022-03-18 08:00:00,2.3619,2.3776,2.3516,2.3723
2022-03-18 09:00:00,2.3728,2.385,2.3634,2.3709
2022-03-18 10:00:00,2.3702,2.4005,2.3702,2.3982
2022-03-18 11:00:00,2.3996,2.4357,2.398,2.4348
2022-03-18 12:00:00,2.435,2.4435,2.4188,2.4279
2022-03-18 13:00:00,2.4288,2.4399,2.4231,2.4358
2022-03-18 14:00:00,2.436,2.4601,2.4273,2.4577
2022-03-18 15:00:00,2.459,2.4673,2.4375,2.4472
2022-03-18 16:00:00,2.4472,2.4498,2.4313,2.4405
2022-03-18 17:00:00,2.4383,2.4461,2.4284,2.4296
2022-03-18 18:00:00,2.4305,2.4653,2.4305,2.4516
2022-03-18 19:00:00,2.4522,2.4737,2.4478,2.4584
2022-03-18 20:00:00,2.4576,2.4603,2.4341,2.437
2022-03-18 21:00:00,2.4357,2.4549,2.4279,2.4512
2022-03-18 22:00:00,2.4512,2.4559,2.43,2.4492
2022-03-18 23:00:00,2.4485,2.4619,2.4436,2.4511
2022-03-19 00:00:00,2.4523,2.4556,2.44,2.4462
2022-03-19 01:00:00,2.4469,2.4498,2.4366,2.4465
2022-03-19 02:00:00,2.446,2.4494,2.4375,2.4395
2022-03-19 03:00:00,2.4398,2.4557,2.4383,2.4548
2022-03-19 04:00:00,2.4545,2.4644,2.4503,2.4617
2022-03-19 05:00:00,2.4615,2.4703,2.46,2.4658
2022-03-19 06:00:00,2.4651,2.5062,2.4611,2.4953
2022-03-19 07:00:00,2.4953,2.518,2.4878,2.5105
2022-03-19 08:00:00,2.5092,2.5287,2.478,2.4878
2022-03-19 09:00:00,2.4889,2.5247,2.4779,2.5202
2022-03-19 10:00:00,2.5205,2.5232,2.4988,2.5116
2022-03-19 11:00:00,2.5106,2.5564,2.4905,2.5427
2022-03-19 12:00:00,2.5425,2.5443,2.5164,2.5348
2022-03-19 13:00:00,2.5351,2.5551,2.5289,2.5501
2022-03-19 14:00:00,2.5503,2.5516,2.5228,2.5294
2022-03-19 15:00:00,2.5284,2.532,2.5052,2.5213
2022-03-19 16:00:00,2.5223,2.5316,2.5152,2.5228
2022-03-19 17:00:00,2.5228,2.5228,2.473,2.4975
2022-03-19 18:00:00,2.4976,2.5138,2.4878,2.508
2022-03-19 19:00:00,2.5077,2.5114,2.4385,2.4743
2022-03-19 20:00:00,2.474,2.4817,2.4448,2.4735
2022-03-19 21:00:00,2.4736,2.4776,2.4486,2.4588
2022-03-19 22:00:00,2.4593,2.4713,2.4559,2.4657
2022-03-19 23:00:00,2.4654,2.4707,2.4527,2.4552
2022-03-20 00:00:00,2.4552,2.4697,2.45,2.4696
2022-03-20 01:00:00,2.4699,2.4878,2.466,2.4792
2022-03-20 02:00:00,2.4781,2.486,2.4713,2.4756
2022-03-20 03:00:00,2.4772,2.4818,2.4679,2.4679
2022-03-20 04:00:00,2.4678,2.469,2.4256,2.4503
2022-03-20 05:00:00,2.4493,2.4601,2.4355,2.4518
2022-03-20 06:00:00,2.4495,2.4551,2.4276,2.4311
2022-03-20 07:00:00,2.4308,2.4357,2.4055,2.4308
2022-03-20 08:00:00,2.4325,2.4339,2.4162,2.4223
2022-03-20 09:00:00,2.4233,2.436,2.4053,2.4087
2022-03-20 10:00:00,2.4092,2.4236,2.396,2.4046
2022-03-20 11:00:00,2.4044,2.4218,2.3899,2.4039
2022-03-20 12:00:00,2.4039,2.4088,2.3731,2.3845
2022-03-20 13:00:00,2.3822,2.4029,2.3792,2.4006
2022-03-20 14:00:00,2.4007,2.4169,2.3975,2.4131
2022-03-20 15:00:00,2.4126,2.4291,2.3953,2.3991
2022-03-20 16:00:00,2.398,2.414,2.3923,2.4083
2022-03-20 17:00:00,2.407,2.4132,2.3918,2.4132
2022-03-20 18:00:00,2.4113,2.4151,2.3972,2.4006
2022-03-20 19:00:00,2.4004,2.4105,2.3846,2.4045
2022-03-20 20:00:00,2.4058,2.4149,2.3821,2.3894
2022-03-20 21:00:00,2.3892,2.3972,2.355,2.3747
2022-03-20 22:00:00,2.3729,2.3848,2.3679,2.3784
2022-03-20 23:00:00,2.378,2.385,2.3732,2.384
2022-03-21 00:00:00,2.3846,2.4019,2.3824,2.4013
2022-03-21 01:00:00,2.4015,2.4164,2.398,2.3996
2022-03-21 02:00:00,2.3998,2.4246,2.3944,2.4246
2022-03-21 03:00:00,2.4247,2.4333,2.4186,2.4212
2022-03-21 04:00:00,2.4208,2.4442,2.4145,2.4438
2022-03-21 05:00:00,2.4436,2.4502,2.429,2.4371
2022-03-21 06:00:00,2.437,2.445,2.4292,2.4333
2022-03-21 07:00:00,2.4329,2.4377,2.4073,2.4271
2022-03-21 08:00:00,2.4294,2.4731,2.4206,2.4244
2022-03-21 09:00:00,2.4236,2.4371,2.4026,2.4227
2022-03-21 10:00:00,2.4227,2.4327,2.4129,2.4327
2022-03-21 11:00:00,2.4325,2.4363,2.3822,2.3836
2022-03-21 12:00:00,2.3836,2.4145,2.3779,2.4108
2022-03-21 13:00:00,2.412,2.4241,2.3967,2.4073
2022-03-21 14:00:00,2.4073,2.4219,2.403,2.4193
2022-03-21 15:00:00,2.4195,2.4214,2.4062,2.4066
2022-03-21 16:00:00,2.4066,2.4203,2.4056,2.4186
2022-03-21 17:00:00,2.4183,2.4268,2.4087,2.4114
2022-03-21 18:00:00,2.411,2.4153,2.3957,2.4048
2022-03-21 19:00:00,2.4046,2.4102,2.3902,2.4084
2022-03-21 20:00:00,2.4091,2.4209,2.3979,2.416
2022-03-21 21:00:00,2.4153,2.4575,2.4128,2.44
2022-03-21 22:00:00,2.4423,2.4721,2.4423,2.4568
2022-03-21 23:00:00,2.4584,2.494,2.4584,2.474
2022-03-22 00:00:00,2.4744,2.4789,2.4614,2.4644
2022-03-22 01:00:00,2.4645,2.4649,2.4344,2.4409
2022-03-22 02:00:00,2.4407,2.4615,2.4406,2.457
2022-03-22 03:00:00,2.4575,2.4781,2.4465,2.4685
2022-03-22 04:00:00,2.4688,2.4728,2.4533,2.4683
2022-03-22 05:00:00,2.4686,2.4745,2.4603,2.4707
2022-03-22 06:00:00,2.4705,2.4801,2.4643,2.4796
2022-03-22 07:00:00,2.48,2.4822,2.456,2.4582
2022-03-22 08:00:00,2.4602,2.4796,2.4582,2.4693
2022-03-22 09:00:00,2.4716,2.4937,2.4708,2.4761
2022-03-22 10:00:00,2.475,2.4752,2.4564,2.4589
2022-03-22 11:00:00,2.4577,2.4682,2.4446,2.4477
2022-03-22 12:00:00,2.446,2.4627,2.444,2.4595
2022-03-22 13:00:00,2.4603,2.4603,2.4474,2.449
2022-03-22 14:00:00,2.4486,2.4566,2.4257,2.4271
2022-03-22 15:00:00,2.427,2.4497,2.425,2.4478
2022-03-22 16:00:00,2.448,2.4585,2.4325,2.4583
2022-03-22 17:00:00,2.4566,2.4566,2.4375,2.4416
2022-03-22 18:00:00,2.4408,2.4467,2.4292,2.4338
2022-03-22 19:00:00,2.4347,2.4379,2.4158,2.4317
2022-03-22 20:00:00,2.4296,2.4296,2.4038,2.4279
2022-03-22 21:00:00,2.4273,2.4653,2.4268,2.4592
2022-03-22 22:00:00,2.4585,2.4708,2.4324,2.4333
2022-03-22 23:00:00,2.4323,2.4482,2.4208,2.4375
2022-03-23 00:00:00,2.4377,2.458,2.4278,2.4529
2022-03-23 01:00:00,2.4533,2.46,2.4459,2.454
2022-03-23 02:00:00,2.4554,2.4557,2.4425,2.4457
2022-03-23 03:00:00,2.4485,2.4561,2.4333,2.4482
2022-03-23 04:00:00,2.4475,2.449,2.4335,2.4462
2022-03-23 05:00:00,2.446,2.4576,2.4439,2.4515
2022-03-23 06:00:00,2.4519,2.4542,2.4368,2.442
2022-03-23 07:00:00,2.4425,2.4632,2.4397,2.4588
2022-03-23 08:00:00,2.4582,2.4777,2.4445,2.4527
2022-03-23 09:00:00,2.4519,2.4744,2.447,2.4733
2022-03-23 10:00:00,2.4741,2.5475,2.4729,2.5446
2022-03-23 11:00:00,2.547,2.5564,2.5109,2.5173
2022-03-23 12:00:00,2.5173,2.5222,2.4777,2.4909
2022-03-23 13:00:00,2.4866,2.5052,2.4732,2.4734
2022-03-23 14:00:00,2.4731,2.5062,2.4731,2.5029
2022-03-23 15:00:00,2.5025,2.52,2.5008,2.5061
2022-03-23 16:00:00,2.5065,2.508,2.4885,2.5069
2022-03-23 17:00:00,2.5072,2.5346,2.5005,2.5222
2022-03-23 18:00:00,2.5223,2.5538,2.5099,2.5367
2022-03-23 19:00:00,2.5386,2.6921,2.5384,2.654
2022-03-23 20:00:00,2.653,2.6585,2.6009,2.6112
2022-03-23 21:00:00,2.6098,2.6331,2.5961,2.6293
2022-03-23 22:00:00,2.6319,2.6358,2.5859,2.5883
2022-03-23 23:00:00,2.5895,2.6319,2.5895,2.6161
2022-03-24 00:00:00,2.6177,2.6304,2.6071,2.6229
2022-03-24 01:00:00,2.6234,2.6421,2.6083,2.6217
2022-03-24 02:00:00,2.621,2.6311,2.6166,2.6227
2022-03-24 03:00:00,2.6231,2.6257,2.6071,2.6227
2022-03-24 04:00:00,2.6227,2.625,2.5733,2.5961
2022-03-24 05:00:00,2.5985,2.6219,2.5908,2.6194
2022-03-24 06:00:00,2.6194,2.6348,2.6074,2.6202
2022-03-24 07:00:00,2.6217,2.625,2.5833,2.6001
2022-03-24 08:00:00,2.5968,2.6168,2.5711,2.6113
2022-03-24 09:00:00,2.6116,2.6404,2.6001,2.6394
2022-03-24 10:00:00,2.6403,2.6456,2.6186,2.6399
2022-03-24 11:00:00,2.6398,2.6667,2.6206,2.6628
2022-03-24 12:00:00,2.6645,2.676,2.6265,2.627
2022-03-24 13:00:00,2.6264,2.6552,2.626,2.6552
2022-03-24 14:00:00,2.6545,2.6597,2.6353,2.6353
2022-03-24 15:00:00,2.6366,2.6653,2.6302,2.653
2022-03-24 16:00:00,2.6536,2.6761,2.6395,2.6652
2022-03-24 17:00:00,2.6673,2.6894,2.6523,2.6669
2022-03-24 18:00:00,2.6656,2.7122,2.662,2.6991
2022-03-24 19:00:00,2.6999,2.7064,2.6418,2.6472
2022-03-24 20:00:00,2.6499,2.676,2.6379,2.6557
2022-03-24 21:00:00,2.6557,2.6565,2.6361,2.6445
2022-03-24 22:00:00,2.6436,2.6516,2.6289,2.6443
2022-03-24 23:00:00,2.6429,2.6602,2.641,2.6602
2022-03-25 00:00:00,2.6604,2.6703,2.6528,2.666
2022-03-25 01:00:00,2.6655,2.6755,2.6421,2.6518
2022-03-25 02:00:00,2.6513,2.6598,2.6326,2.6366
2022-03-25 03:00:00,2.6363,2.6363,2.5905,2.6301
2022-03-25 04:00:00,2.6299,2.65,2.615,2.6484
2022-03-25 05:00:00,2.6483,2.65,2.6302,2.6414
2022-03-25 06:00:00,2.6423,2.6744,2.6414,2.6668
2022-03-25 07:00:00,2.6675,2.6771,2.6559,2.675
2022-03-25 08:00:00,2.676,2.684,2.663,2.6729
2022-03-25 09:00:00,2.6745,2.7238,2.6576,2.7195
2022-03-25 10:00:00,2.7205,2.7237,2.6234,2.6354
2022-03-25 11:00:00,2.635,2.6672,2.6131,2.6174
2022-03-25 12:00:00,2.6151,2.6277,2.571,2.5983
2022-03-25 13:00:00,2.5988,2.6219,2.5956,2.62
2022-03-25 14:00:00,2.6179,2.6179,2.5812,2.6051
2022-03-25 15:00:00,2.6066,2.6128,2.5916,2.6097
2022-03-25 16:00:00,2.6084,2.6096,2.5939,2.6053
2022-03-25 17:00:00,2.6008,2.6008,2.5831,2.5835
2022-03-25 18:00:00,2.5829,2.5947,2.5736,2.5913
2022-03-25 19:00:00,2.5921,2.6104,2.5556,2.5564
2022-03-25 20:00:00,2.5564,2.5795,2.5487,2.5693
2022-03-25 21:00:00,2.5676,2.5845,2.5624,2.5705
2022-03-25 22:00:00,2.5711,2.6054,2.5704,2.5993
2022-03-25 23:00:00,2.6003,2.6118,2.5935,2.6097
2022-03-26 00:00:00,2.6096,2.6191,2.5917,2.6188
2022-03-26 01:00:00,2.6195,2.6274,2.6075,2.6171
2022-03-26 02:00:00,2.6178,2.6287,2.6042,2.6266
2022-03-26 03:00:00,2.6253,2.6291,2.6178,2.626
2022-03-26 04:00:00,2.6262,2.627,2.5977,2.615
2022-03-26 05:00:00,2.6151,2.6185,2.5991,2.6084
2022-03-26 06:00:00,2.6075,2.6107,2.5993,2.6028
2022-03-26 07:00:00,2.6016,2.6075,2.5716,2.5911
2022-03-26 08:00:00,2.5906,2.5946,2.5786,2.5881
2022-03-26 09:00:00,2.5883,2.5907,2.5748,2.5875
2022-03-26 10:00:00,2.5866,2.6035,2.5864,2.5951
2022-03-26 11:00:00,2.5954,2.6131,2.5809,2.6131
2022-03-26 12:00:00,2.6114,2.6157,2.606,2.6095
2022-03-26 13:00:00,2.6095,2.6169,2.6069,2.6075
2022-03-26 14:00:00,2.6074,2.6148,2.5984,2.6022
2022-03-26 15:00:00,2.6049,2.6222,2.6035,2.6095
2022-03-26 16:00:00,2.61,2.6103,2.5971,2.6103
2022-03-26 17:00:00,2.6103,2.6137,2.6014,2.6024
2022-03-26 18:00:00,2.6035,2.6207,2.6035,2.6182
2022-03-26 19:00:00,2.6184,2.6244,2.6067,2.6231
2022-03-26 20:00:00,2.6239,2.6331,2.6097,2.6307
2022-03-26 21:00:00,2.6315,2.6419,2.6205,2.6218
2022-03-26 22:00:00,2.6215,2.6281,2.6011,2.6114
2022-03-26 23:00:00,2.6111,2.6216,2.6014,2.6078
2022-03-27 00:00:00,2.6089,2.6273,2.6075,2.6139
2022-03-27 01:00:00,2.614,2.6309,2.6137,2.6257
2022-03-27 02:00:00,2.6234,2.6345,2.6209,2.6342
2022-03-27 03:00:00,2.6331,2.6336,2.6176,2.6176
2022-03-27 04:00:00,2.6175,2.6428,2.6166,2.635
2022-03-27 05:00:00,2.633,2.6403,2.6267,2.6267
2022-03-27 06:00:00,2.6276,2.6368,2.6179,2.6343
2022-03-27 07:00:00,2.6334,2.6342,2.5903,2.5928
2022-03-27 08:00:00,2.5923,2.624,2.5832,2.6154
2022-03-27 09:00:00,2.6147,2.6244,2.6072,2.6101
2022-03-27 10:00:00,2.6106,2.627,2.6003,2.6206
2022-03-27 11:00:00,2.6207,2.6584,2.6166,2.6582
2022-03-27 12:00:00,2.6584,2.6595,2.62,2.6473
2022-03-27 13:00:00,2.6476,2.6502,2.6329,2.6354
2022-03-27 14:00:00,2.6353,2.6542,2.6353,2.6438
2022-03-27 15:00:00,2.645,2.6798,2.6288,2.6735
2022-03-27 16:00:00,2.6761,2.7148,2.6558,2.7089
2022-03-27 17:00:00,2.7089,2.7197,2.6896,2.7024
2022-03-27 18:00:00,2.7046,2.7438,2.6916,2.7368
2022-03-27 19:00:00,2.7368,2.755,2.7105,2.7178
2022-03-27 20:00:00,2.7191,2.7228,2.6883,2.7119
2022-03-27 21:00:00,2.7135,2.7247,2.71,2.7247
2022-03-27 22:00:00,2.7245,2.7452,2.7207,2.74
2022-03-27 23:00:00,2.7394,2.745,2.7131,2.7367
2022-03-28 00:00:00,2.7364,2.7692,2.7341,2.7618
2022-03-28 01:00:00,2.7611,2.7663,2.7194,2.7375
2022-03-28 02:00:00,2.7375,2.7601,2.737,2.7592
2022-03-28 03:00:00,2.7589,2.7589,2.7275,2.7433
2022-03-28 04:00:00,2.7425,2.7723,2.7425,2.77
2022-03-28 05:00:00,2.77,2.7978,2.762,2.7863
2022-03-28 06:00:00,2.7856,2.7986,2.7721,2.783
2022-03-28 07:00:00,2.7825,2.7958,2.7644,2.78
2022-03-28 08:00:00,2.7809,2.8,2.7731,2.8
2022-03-28 09:00:00,2.7986,2.8189,2.7573,2.8113
2022-03-28 10:00:00,2.8132,2.8147,2.7657,2.7657
2022-03-28 11:00:00,2.7656,2.7962,2.7304,2.7817
2022-03-28 12:00:00,2.7821,2.8083,2.7617,2.8013
2022-03-28 13:00:00,2.8008,2.8192,2.7937,2.8126
2022-03-28 14:00:00,2.8126,2.816,2.7934,2.8025
2022-03-28 15:00:00,2.8028,2.8102,2.7866,2.8055
2022-03-28 16:00:00,2.8069,2.8157,2.7323,2.7676
2022-03-28 17:00:00,2.7675,2.7797,2.7409,2.7429
2022-03-28 18:00:00,2.7409,2.7563,2.6532,2.6785
2022-03-28 19:00:00,2.6792,2.7381,2.6721,2.7233
2022-03-28 20:00:00,2.7239,2.7522,2.7226,2.752
2022-03-28 21:00:00,2.752,2.7588,2.7308,2.7308
2022-03-28 22:00:00,2.7305,2.7381,2.7176,2.7284
2022-03-28 23:00:00,2.7306,2.7474,2.715,2.7468
2022-03-29 00:00:00,2.7475,2.76,2.7475,2.7566
2022-03-29 01:00:00,2.7554,2.7692,2.742,2.7441
2022-03-29 02:00:00,2.7425,2.7447,2.7212,2.7231
2022-03-29 03:00:00,2.7217,2.7522,2.7193,2.7395
2022-03-29 04:00:00,2.7396,2.7533,2.7338,2.7377
2022-03-29 05:00:00,2.7391,2.7495,2.7343,2.7478
2022-03-29 06:00:00,2.7493,2.7725,2.7446,2.7703
2022-03-29 07:00:00,2.7704,2.7863,2.757,2.7685
2022-03-29 08:00:00,2.7685,2.7852,2.739,2.7543
2022-03-29 09:00:00,2.7563,2.7715,2.746,2.7674
2022-03-29 10:00:00,2.768,2.7765,2.7023,2.7116
2022-03-29 11:00:00,2.7128,2.7176,2.6382,2.7013
2022-03-29 12:00:00,2.6992,2.6996,2.6535,2.6893
2022-03-29 13:00:00,2.6863,2.6993,2.68,2.6937
2022-03-29 14:00:00,2.6932,2.7244,2.6908,2.7067
2022-03-29 15:00:00,2.708,2.7293,2.6757,2.6932
2022-03-29 16:00:00,2.6907,2.6996,2.6583,2.6601
2022-03-29 17:00:00,2.6584,2.6782,2.6218,2.67
2022-03-29 18:00:00,2.6716,2.6994,2.6673,2.6978
2022-03-29 19:00:00,2.6971,2.6978,2.6491,2.6725
2022-03-29 20:00:00,2.6669,2.669,2.5961,2.6184
2022-03-29 21:00:00,2.6179,2.6552,2.6126,2.6469
2022-03-29 22:00:00,2.6471,2.6672,2.6442,2.6671
2022-03-29 23:00:00,2.6671,2.6743,2.6505,2.6632
2022-03-30 00:00:00,2.6626,2.6855,2.6586,2.6854
2022-03-30 01:00:00,2.6855,2.6992,2.6747,2.6809
2022-03-30 02:00:00,2.6815,2.7062,2.6716,2.7002
2022-03-30 03:00:00,2.7001,2.7153,2.6734,2.715
2022-03-30 04:00:00,2.7153,2.717,2.6838,2.6963
2022-03-30 05:00:00,2.6933,2.7207,2.687,2.7088
2022-03-30 06:00:00,2.7091,2.7196,2.6865,2.7031
2022-03-30 07:00:00,2.7038,2.7089,2.6868,2.7088
2022-03-30 08:00:00,2.709,2.7099,2.6545,2.669
2022-03-30 09:00:00,2.6698,2.6873,2.6514,2.6782
2022-03-30 10:00:00,2.6783,2.6948,2.6556,2.6942
2022-03-30 11:00:00,2.6943,2.7504,2.6829,2.72
2022-03-30 12:00:00,2.7222,2.7437,2.7109,2.74
2022-03-30 13:00:00,2.7413,2.7464,2.7111,2.7129
2022-03-30 14:00:00,2.7121,2.7181,2.6807,2.7063
2022-03-30 15:00:00,2.7073,2.7173,2.6908,2.7161
2022-03-30 16:00:00,2.716,2.7172,2.6801,2.689
2022-03-30 17:00:00,2.6902,2.6976,2.6779,2.6896
2022-03-30 18:00:00,2.6885,2.7128,2.6874,2.7036
2022-03-30 19:00:00,2.7036,2.7404,2.6898,2.7233
2022-03-30 20:00:00,2.7218,2.7422,2.7158,2.74
2022-03-30 21:00:00,2.7413,2.8593,2.73,2.8251
2022-03-30 22:00:00,2.8267,2.8374,2.7725,2.7784
2022-03-30 23:00:00,2.7769,2.7947,2.7524,2.7637
2022-03-31 00:00:00,2.7647,2.7946,2.7506,2.7859
2022-03-31 01:00:00,2.7867,2.8005,2.7734,2.7887
2022-03-31 02:00:00,2.789,2.796,2.7666,2.7919
2022-03-31 03:00:00,2.7923,2.8,2.7701,2.7777
