datetime,ADAUSD_open,ADAUSD_high,ADAUSD_low,ADAUSD_close
2022-02-27 15:00:00,0.8878,0.903,0.8865,0.9001
2022-02-27 16:00:00,0.9002,0.9021,0.8875,0.8902
2022-02-27 17:00:00,0.8899,0.8909,0.8847,0.8858
2022-02-27 18:00:00,0.8855,0.8869,0.8729,0.876
2022-02-27 19:00:00,0.8758,0.876,0.8424,0.8455
2022-02-27 20:00:00,0.8457,0.8616,0.8411,0.852
2022-02-27 21:00:00,0.8516,0.8546,0.8327,0.8482
2022-02-27 22:00:00,0.8476,0.856,0.8451,0.8513
2022-02-27 23:00:00,0.8511,0.8609,0.8403,0.8569
2022-02-28 00:00:00,0.8567,0.862,0.8425,0.8477
2022-02-28 01:00:00,0.848,0.8702,0.8475,0.8603
2022-02-28 02:00:00,0.8605,0.8785,0.8593,0.8719
2022-02-28 03:00:00,0.872,0.885,0.8668,0.8784
2022-02-28 04:00:00,0.8786,0.889,0.8668,0.8713
2022-02-28 05:00:00,0.8711,0.8796,0.867,0.8697
2022-02-28 06:00:00,0.8698,0.8715,0.8545,0.8699
2022-02-28 07:00:00,0.8702,0.8879,0.8678,0.8852
2022-02-28 08:00:00,0.8856,0.897,0.8769,0.8802
2022-02-28 09:00:00,0.8804,0.8888,0.8705,0.8705
2022-02-28 10:00:00,0.8707,0.8855,0.8704,0.8817
2022-02-28 11:00:00,0.8818,0.8852,0.8753,0.8779
2022-02-28 12:00:00,0.8779,0.8982,0.8737,0.883
2022-02-28 13:00:00,0.8828,0.8923,0.8773,0.8809
2022-02-28 14:00:00,0.8806,0.9179,0.8804,0.9148
2022-02-28 15:00:00,0.9141,0.9408,0.9043,0.9408
2022-02-28 16:00:00,0.9408,0.9512,0.9284,0.9305
2022-02-28 17:00:00,0.9304,0.934,0.9214,0.9334
2022-02-28 18:00:00,0.9339,0.9345,0.9241,0.9298
2022-02-28 19:00:00,0.93,0.9305,0.9192,0.9238
2022-02-28 20:00:00,0.9237,0.9393,0.9212,0.9391
2022-02-28 21:00:00,0.9384,0.9385,0.9244,0.9313
2022-02-28 22:00:00,0.9313,0.97,0.931,0.9472
2022-02-28 23:00:00,0.9473,0.9662,0.9457,0.964
2022-03-01 00:00:00,0.964,0.9828,0.9634,0.9777
2022-03-01 01:00:00,0.9778,0.9785,0.9616,0.9676
2022-03-01 02:00:00,0.9671,0.9756,0.9625,0.973
2022-03-01 03:00:00,0.9732,0.9732,0.9632,0.9665
2022-03-01 04:00:00,0.9662,0.9678,0.9583,0.9652
2022-03-01 05:00:00,0.9654,0.9762,0.9612,0.9649
2022-03-01 06:00:00,0.9649,0.9689,0.952,0.9689
2022-03-01 07:00:00,0.9689,0.9712,0.9625,0.9674
2022-03-01 08:00:00,0.9675,0.9727,0.9594,0.9725
2022-03-01 09:00:00,0.9716,0.9718,0.9531,0.9585
2022-03-01 10:00:00,0.9582,0.9648,0.94,0.9643
2022-03-01 11:00:00,0.9641,0.9655,0.9501,0.9567
2022-03-01 12:00:00,0.9568,0.9764,0.9542,0.9686
2022-03-01 13:00:00,0.9679,0.9911,0.965,0.9898
2022-03-01 14:00:00,0.9898,1.0142,0.9705,0.9757
2022-03-01 15:00:00,0.976,0.9838,0.9576,0.9682
2022-03-01 16:00:00,0.9679,0.974,0.952,0.96
2022-03-01 17:00:00,0.9597,0.9767,0.9568,0.9719
2022-03-01 18:00:00,0.972,0.9748,0.9616,0.967
2022-03-01 19:00:00,0.9669,0.9702,0.9579,0.9594
2022-03-01 20:00:00,0.9597,0.968,0.9582,0.9665
2022-03-01 21:00:00,0.9669,0.9732,0.9516,0.9583
2022-03-01 22:00:00,0.958,0.9688,0.9549,0.9638
2022-03-01 23:00:00,0.9634,0.9664,0.9565,0.9643
2022-03-02 00:00:00,0.9643,0.9647,0.942,0.9579
2022-03-02 01:00:00,0.9581,0.9621,0.9461,0.9516
2022-03-02 02:00:00,0.9513,0.9582,0.9462,0.9542
2022-03-02 03:00:00,0.9541,0.9736,0.949,0.9681
2022-03-02 04:00:00,0.9683,0.9774,0.9594,0.9636
2022-03-02 05:00:00,0.9632,0.9659,0.9579,0.9636
2022-03-02 06:00:00,0.9633,0.9641,0.9503,0.9516
2022-03-02 07:00:00,0.9514,0.9584,0.9475,0.9562
2022-03-02 08:00:00,0.9564,0.9665,0.9503,0.9533
2022-03-02 09:00:00,0.9535,0.9605,0.951,0.9571
2022-03-02 10:00:00,0.9573,0.9697,0.9541,0.9654
2022-03-02 11:00:00,0.9651,0.9684,0.9586,0.9641
2022-03-02 12:00:00,0.9647,0.974,0.9571,0.965
2022-03-02 13:00:00,0.9649,0.9662,0.9327,0.9394
2022-03-02 14:00:00,0.9394,0.9702,0.9387,0.965
2022-03-02 15:00:00,0.965,0.9742,0.943,0.9459
2022-03-02 16:00:00,0.9457,0.9539,0.9427,0.9499
2022-03-02 17:00:00,0.9503,0.9546,0.9401,0.9401
2022-03-02 18:00:00,0.9403,0.944,0.93,0.933
2022-03-02 19:00:00,0.9331,0.9382,0.9276,0.9359
2022-03-02 20:00:00,0.9358,0.9377,0.9307,0.9361
2022-03-02 21:00:00,0.9365,0.9473,0.934,0.947
2022-03-02 22:00:00,0.9473,0.9525,0.9402,0.9443
2022-03-02 23:00:00,0.944,0.9457,0.9362,0.9394
2022-03-03 00:00:00,0.9395,0.946,0.9311,0.9401
2022-03-03 01:00:00,0.9401,0.9414,0.9308,0.936
2022-03-03 02:00:00,0.9361,0.9374,0.9269,0.933
2022-03-03 03:00:00,0.9331,0.9338,0.9153,0.9201
2022-03-03 04:00:00,0.9201,0.925,0.9129,0.9176
2022-03-03 05:00:00,0.9175,0.9219,0.9155,0.9188
2022-03-03 06:00:00,0.9189,0.926,0.9072,0.9253
2022-03-03 07:00:00,0.9252,0.9308,0.9214,0.9239
2022-03-03 08:00:00,0.9239,0.9281,0.9162,0.9187
2022-03-03 09:00:00,0.9187,0.9195,0.9109,0.9154
2022-03-03 10:00:00,0.9152,0.918,0.9083,0.9158
2022-03-03 11:00:00,0.9159,0.9224,0.9129,0.9162
2022-03-03 12:00:00,0.9164,0.9259,0.9154,0.9225
2022-03-03 13:00:00,0.9226,0.9307,0.9206,0.9307
2022-03-03 14:00:00,0.9306,0.9382,0.9136,0.9192
2022-03-03 15:00:00,0.9192,0.9216,0.8967,0.9032
2022-03-03 16:00:00,0.9035,0.9039,0.8908,0.8953
2022-03-03 17:00:00,0.8953,0.8994,0.8837,0.8983
2022-03-03 18:00:00,0.898,0.9023,0.8937,0.8992
2022-03-03 19:00:00,0.8993,0.9031,0.8965,0.901
2022-03-03 20:00:00,0.9009,0.9017,0.8919,0.8944
2022-03-03 21:00:00,0.8946,0.8992,0.8903,0.8956
2022-03-03 22:00:00,0.8955,0.9073,0.8951,0.9054
2022-03-03 23:00:00,0.9056,0.911,0.9007,0.9021
2022-03-04 00:00:00,0.9019,0.9029,0.8713,0.8756
2022-03-04 01:00:00,0.8758,0.885,0.8621,0.8846
2022-03-04 02:00:00,0.8846,0.8846,0.8747,0.8756
2022-03-04 03:00:00,0.8757,0.8758,0.8664,0.8742
2022-03-04 04:00:00,0.874,0.8741,0.8637,0.8706
2022-03-04 05:00:00,0.8707,0.8726,0.8645,0.867
2022-03-04 06:00:00,0.8669,0.8795,0.8668,0.8739
2022-03-04 07:00:00,0.8737,0.8781,0.8703,0.8781
2022-03-04 08:00:00,0.8777,0.8835,0.864,0.878
2022-03-04 09:00:00,0.8779,0.8821,0.8729,0.8785
2022-03-04 10:00:00,0.8785,0.8864,0.8783,0.8836
2022-03-04 11:00:00,0.8837,0.8905,0.8825,0.8865
2022-03-04 12:00:00,0.8866,0.889,0.8785,0.8839
2022-03-04 13:00:00,0.8836,0.894,0.8804,0.8826
2022-03-04 14:00:00,0.8824,0.8848,0.8662,0.8751
2022-03-04 15:00:00,0.8748,0.8784,0.8644,0.8684
2022-03-04 16:00:00,0.8683,0.8752,0.8629,0.8723
2022-03-04 17:00:00,0.8724,0.8817,0.8693,0.8791
2022-03-04 18:00:00,0.8791,0.8806,0.8698,0.8721
2022-03-04 19:00:00,0.8721,0.8731,0.848,0.8501
2022-03-04 20:00:00,0.8501,0.8521,0.8397,0.8433
2022-03-04 21:00:00,0.8434,0.8475,0.8381,0.8418
2022-03-04 22:00:00,0.8419,0.8447,0.827,0.8434
2022-03-04 23:00:00,0.8436,0.8453,0.8386,0.845
2022-03-05 00:00:00,0.8448,0.8465,0.8225,0.8231
2022-03-05 01:00:00,0.8233,0.8352,0.819,0.8339
2022-03-05 02:00:00,0.8336,0.836,0.827,0.8297
2022-03-05 03:00:00,0.8294,0.8403,0.8278,0.8388
2022-03-05 04:00:00,0.8388,0.8392,0.8314,0.8374
2022-03-05 05:00:00,0.8377,0.8483,0.8349,0.8469
2022-03-05 06:00:00,0.8466,0.8546,0.844,0.8484
2022-03-05 07:00:00,0.8486,0.8541,0.8452,0.8506
2022-03-05 08:00:00,0.8507,0.8607,0.8488,0.859
2022-03-05 09:00:00,0.8593,0.8633,0.8547,0.8628
2022-03-05 10:00:00,0.8629,0.8672,0.8534,0.8664
2022-03-05 11:00:00,0.8666,0.8686,0.8625,0.8659
2022-03-05 12:00:00,0.8659,0.883,0.8659,0.874
2022-03-05 13:00:00,0.8738,0.8749,0.8536,0.8551
2022-03-05 14:00:00,0.8549,0.8648,0.8513,0.8609
2022-03-05 15:00:00,0.8608,0.8637,0.8565,0.8605
2022-03-05 16:00:00,0.8603,0.8753,0.859,0.8687
2022-03-05 17:00:00,0.8687,0.8757,0.8683,0.87
2022-03-05 18:00:00,0.8703,0.8718,0.8604,0.87
2022-03-05 19:00:00,0.8701,0.8705,0.8654,0.8703
2022-03-05 20:00:00,0.8701,0.8737,0.8684,0.871
2022-03-05 21:00:00,0.8707,0.873,0.8633,0.8643
2022-03-05 22:00:00,0.8644,0.8683,0.8605,0.8683
2022-03-05 23:00:00,0.8683,0.8688,0.8625,0.8654
2022-03-06 00:00:00,0.8652,0.872,0.8619,0.8705
2022-03-06 01:00:00,0.8707,0.8713,0.864,0.8661
2022-03-06 02:00:00,0.8656,0.8703,0.8612,0.8677
2022-03-06 03:00:00,0.8675,0.8688,0.8537,0.8557
2022-03-06 04:00:00,0.8555,0.8615,0.8421,0.8584
2022-03-06 05:00:00,0.8585,0.8627,0.8528,0.8543
2022-03-06 06:00:00,0.8542,0.8593,0.8525,0.8549
2022-03-06 07:00:00,0.8548,0.8576,0.8506,0.8539
2022-03-06 08:00:00,0.8539,0.8547,0.8491,0.8491
2022-03-06 09:00:00,0.8491,0.8506,0.8365,0.8365
2022-03-06 10:00:00,0.8368,0.8387,0.8288,0.8311
2022-03-06 11:00:00,0.8312,0.8368,0.8285,0.8359
2022-03-06 12:00:00,0.8359,0.8435,0.8343,0.8403
2022-03-06 13:00:00,0.8405,0.851,0.8405,0.8466
2022-03-06 14:00:00,0.8467,0.8472,0.8366,0.8383
2022-03-06 15:00:00,0.8385,0.843,0.8338,0.8416
2022-03-06 16:00:00,0.8416,0.8493,0.8366,0.8454
2022-03-06 17:00:00,0.8454,0.8473,0.8398,0.8415
2022-03-06 18:00:00,0.8413,0.8452,0.8357,0.8384
2022-03-06 19:00:00,0.8383,0.8399,0.829,0.8319
2022-03-06 20:00:00,0.8317,0.8399,0.83,0.8382
2022-03-06 21:00:00,0.8382,0.8473,0.837,0.8419
2022-03-06 22:00:00,0.8418,0.847,0.8383,0.8386
2022-03-06 23:00:00,0.8385,0.8401,0.8196,0.823
2022-03-07 00:00:00,0.823,0.8239,0.8088,0.8202
2022-03-07 01:00:00,0.82,0.8289,0.8167,0.8203
2022-03-07 02:00:00,0.8201,0.8227,0.805,0.8101
2022-03-07 03:00:00,0.8101,0.8158,0.8051,0.8111
2022-03-07 04:00:00,0.8111,0.8177,0.8078,0.8154
2022-03-07 05:00:00,0.8155,0.821,0.8119,0.8167
2022-03-07 06:00:00,0.8167,0.8199,0.8142,0.8186
2022-03-07 07:00:00,0.8185,0.8196,0.8042,0.8079
2022-03-07 08:00:00,0.8079,0.8163,0.8033,0.8146
2022-03-07 09:00:00,0.8146,0.8191,0.8119,0.8122
2022-03-07 10:00:00,0.8123,0.8163,0.8088,0.8112
2022-03-07 11:00:00,0.8113,0.8184,0.81,0.8171
2022-03-07 12:00:00,0.8173,0.8326,0.8173,0.8298
2022-03-07 13:00:00,0.8298,0.8442,0.8281,0.8423
2022-03-07 14:00:00,0.8424,0.8469,0.8357,0.8357
2022-03-07 15:00:00,0.8356,0.8394,0.8296,0.8386
2022-03-07 16:00:00,0.8385,0.8459,0.828,0.829
2022-03-07 17:00:00,0.8291,0.8329,0.8258,0.8266
2022-03-07 18:00:00,0.8265,0.8265,0.8081,0.8128
2022-03-07 19:00:00,0.8126,0.8138,0.7819,0.7851
2022-03-07 20:00:00,0.7852,0.7961,0.7774,0.7903
2022-03-07 21:00:00,0.79,0.8031,0.7874,0.7976
2022-03-07 22:00:00,0.7977,0.8077,0.7964,0.8014
2022-03-07 23:00:00,0.8015,0.8087,0.7932,0.7932
2022-03-08 00:00:00,0.7931,0.8046,0.7879,0.8009
2022-03-08 01:00:00,0.8007,0.8078,0.7954,0.8038
2022-03-08 02:00:00,0.8041,0.8172,0.7991,0.8108
2022-03-08 03:00:00,0.8105,0.8128,0.8053,0.8114
2022-03-08 04:00:00,0.8117,0.8135,0.8062,0.807
2022-03-08 05:00:00,0.8069,0.8087,0.7968,0.8013
2022-03-08 06:00:00,0.8016,0.8051,0.7904,0.7949
2022-03-08 07:00:00,0.7947,0.802,0.7916,0.7987
2022-03-08 08:00:00,0.7986,0.8164,0.7974,0.8078
2022-03-08 09:00:00,0.8077,0.8139,0.8057,0.8118
2022-03-08 10:00:00,0.8117,0.8156,0.8042,0.8142
2022-03-08 11:00:00,0.8142,0.8145,0.8067,0.8115
2022-03-08 12:00:00,0.8117,0.8149,0.803,0.8058
2022-03-08 13:00:00,0.8058,0.8081,0.7992,0.8067
2022-03-08 14:00:00,0.8065,0.8104,0.7957,0.7992
2022-03-08 15:00:00,0.7991,0.8032,0.7898,0.7976
2022-03-08 16:00:00,0.7978,0.8029,0.7876,0.7924
2022-03-08 17:00:00,0.7923,0.8112,0.7915,0.806
2022-03-08 18:00:00,0.806,0.8213,0.8023,0.8032
2022-03-08 19:00:00,0.8031,0.8046,0.7975,0.8025
2022-03-08 20:00:00,0.8029,0.8045,0.7918,0.792
2022-03-08 21:00:00,0.7921,0.796,0.7905,0.7917
2022-03-08 22:00:00,0.7918,0.7959,0.791,0.7951
2022-03-08 23:00:00,0.795,0.8028,0.7936,0.8021
2022-03-09 00:00:00,0.802,0.8084,0.7993,0.8074
2022-03-09 01:00:00,0.8076,0.8129,0.8051,0.8106
2022-03-09 02:00:00,0.8108,0.8161,0.8069,0.8128
2022-03-09 03:00:00,0.8125,0.8415,0.8118,0.8348
2022-03-09 04:00:00,0.8347,0.8418,0.8328,0.8397
2022-03-09 05:00:00,0.8396,0.8406,0.8344,0.837
2022-03-09 06:00:00,0.8371,0.8418,0.8335,0.8415
2022-03-09 07:00:00,0.8416,0.8481,0.8397,0.8444
2022-03-09 08:00:00,0.8442,0.8565,0.8387,0.8491
2022-03-09 09:00:00,0.8489,0.8503,0.8439,0.8476
2022-03-09 10:00:00,0.8473,0.8547,0.8453,0.8529
2022-03-09 11:00:00,0.8529,0.8559,0.847,0.8516
2022-03-09 12:00:00,0.8514,0.8572,0.8398,0.843
2022-03-09 13:00:00,0.8433,0.8489,0.8365,0.8411
2022-03-09 14:00:00,0.8412,0.8504,0.8408,0.8447
2022-03-09 15:00:00,0.8446,0.8589,0.8428,0.8585
2022-03-09 16:00:00,0.8584,0.8631,0.8544,0.8557
2022-03-09 17:00:00,0.8557,0.8586,0.8507,0.8565
2022-03-09 18:00:00,0.8563,0.8565,0.8405,0.8436
2022-03-09 19:00:00,0.8436,0.8457,0.8348,0.8432
2022-03-09 20:00:00,0.8432,0.8517,0.8377,0.8404
2022-03-09 21:00:00,0.8404,0.8441,0.8374,0.8424
2022-03-09 22:00:00,0.8424,0.8456,0.8393,0.8419
2022-03-09 23:00:00,0.8417,0.8529,0.8402,0.8495
2022-03-10 00:00:00,0.8495,0.8541,0.8421,0.8438
2022-03-10 01:00:00,0.8434,0.8481,0.8239,0.8252
2022-03-10 02:00:00,0.8251,0.8293,0.8226,0.825
2022-03-10 03:00:00,0.8246,0.8316,0.8225,0.8253
2022-03-10 04:00:00,0.8254,0.8269,0.803,0.8058
2022-03-10 05:00:00,0.8056,0.8067,0.7976,0.8034
2022-03-10 06:00:00,0.8038,0.8065,0.7985,0.8057
2022-03-10 07:00:00,0.8058,0.8138,0.8048,0.8107
2022-03-10 08:00:00,0.8108,0.8109,0.8016,0.8073
2022-03-10 09:00:00,0.8077,0.8115,0.8049,0.807
2022-03-10 10:00:00,0.8071,0.8095,0.8024,0.8037
2022-03-10 11:00:00,0.8037,0.8082,0.8021,0.8077
2022-03-10 12:00:00,0.8074,0.8131,0.8043,0.8108
2022-03-10 13:00:00,0.8108,0.8227,0.787,0.7976
2022-03-10 14:00:00,0.7978,0.8041,0.7935,0.8037
2022-03-10 15:00:00,0.8036,0.8104,0.799,0.8039
2022-03-10 16:00:00,0.8035,0.8073,0.7959,0.8014
2022-03-10 17:00:00,0.8013,0.8051,0.7977,0.8025
2022-03-10 18:00:00,0.8024,0.8055,0.7996,0.804
2022-03-10 19:00:00,0.8039,0.8093,0.8025,0.8082
2022-03-10 20:00:00,0.8084,0.8137,0.804,0.812
2022-03-10 21:00:00,0.8119,0.8126,0.806,0.8068
2022-03-10 22:00:00,0.8068,0.8108,0.8026,0.8101
2022-03-10 23:00:00,0.8103,0.8115,0.8038,0.807
2022-03-11 00:00:00,0.8068,0.8086,0.7977,0.8019
2022-03-11 01:00:00,0.8018,0.8021,0.7921,0.7939
2022-03-11 02:00:00,0.794,0.7952,0.7845,0.7857
2022-03-11 03:00:00,0.7859,0.794,0.7845,0.793
2022-03-11 04:00:00,0.793,0.7932,0.7853,0.7874
2022-03-11 05:00:00,0.7875,0.7991,0.7866,0.7962
2022-03-11 06:00:00,0.796,0.804,0.7947,0.8034
2022-03-11 07:00:00,0.8034,0.8093,0.8027,0.8059
2022-03-11 08:00:00,0.806,0.808,0.8017,0.8036
2022-03-11 09:00:00,0.8034,0.8071,0.8006,0.8032
2022-03-11 10:00:00,0.8031,0.8046,0.801,0.8022
2022-03-11 11:00:00,0.8019,0.8194,0.7959,0.8125
2022-03-11 12:00:00,0.8125,0.8193,0.8112,0.8143
2022-03-11 13:00:00,0.8139,0.8147,0.8045,0.8077
2022-03-11 14:00:00,0.8077,0.8094,0.8005,0.8029
2022-03-11 15:00:00,0.8027,0.8027,0.7935,0.7978
2022-03-11 16:00:00,0.7979,0.7981,0.7861,0.7881
2022-03-11 17:00:00,0.788,0.7899,0.7845,0.789
2022-03-11 18:00:00,0.7887,0.7919,0.7864,0.7867
2022-03-11 19:00:00,0.7866,0.7924,0.7857,0.7901
2022-03-11 20:00:00,0.7901,0.793,0.7826,0.7836
2022-03-11 21:00:00,0.7837,0.7989,0.7836,0.794
2022-03-11 22:00:00,0.7941,0.7964,0.791,0.7937
2022-03-11 23:00:00,0.7937,0.7947,0.7882,0.7884
2022-03-12 00:00:00,0.7885,0.7964,0.7856,0.7956
2022-03-12 01:00:00,0.7958,0.7985,0.7933,0.7973
2022-03-12 02:00:00,0.7975,0.8017,0.7917,0.7948
2022-03-12 03:00:00,0.7948,0.7985,0.7915,0.7923
2022-03-12 04:00:00,0.7922,0.7973,0.7884,0.795
2022-03-12 05:00:00,0.795,0.7969,0.791,0.7962
2022-03-12 06:00:00,0.7961,0.7996,0.7947,0.7955
2022-03-12 07:00:00,0.7955,0.7976,0.7932,0.7974
2022-03-12 08:00:00,0.7975,0.7983,0.7904,0.7932
2022-03-12 09:00:00,0.7934,0.7971,0.7923,0.7965
2022-03-12 10:00:00,0.7967,0.7975,0.7942,0.7963
2022-03-12 11:00:00,0.7962,0.7973,0.7916,0.793
2022-03-12 12:00:00,0.7928,0.7967,0.7889,0.7952
2022-03-12 13:00:00,0.7953,0.7971,0.7917,0.7929
2022-03-12 14:00:00,0.7929,0.7958,0.7883,0.7927
2022-03-12 15:00:00,0.793,0.7965,0.7917,0.7933
2022-03-12 16:00:00,0.7934,0.7976,0.792,0.7954
2022-03-12 17:00:00,0.7955,0.8018,0.7952,0.7976
2022-03-12 18:00:00,0.7976,0.7987,0.7948,0.796
2022-03-12 19:00:00,0.7957,0.7958,0.793,0.7944
2022-03-12 20:00:00,0.7944,0.7979,0.7935,0.7956
2022-03-12 21:00:00,0.7957,0.7978,0.7926,0.7936
2022-03-12 22:00:00,0.7936,0.7954,0.7926,0.793
2022-03-12 23:00:00,0.793,0.7954,0.7877,0.7898
2022-03-13 00:00:00,0.7896,0.7919,0.7874,0.7905
2022-03-13 01:00:00,0.7905,0.7956,0.7899,0.7946
2022-03-13 02:00:00,0.7945,0.7978,0.7941,0.7971
2022-03-13 03:00:00,0.7973,0.799,0.7963,0.7985
2022-03-13 04:00:00,0.7986,0.8,0.7958,0.7961
2022-03-13 05:00:00,0.7963,0.7975,0.7936,0.7943
2022-03-13 06:00:00,0.7944,0.7971,0.7941,0.7962
2022-03-13 07:00:00,0.7962,0.7972,0.7936,0.7942
2022-03-13 08:00:00,0.7942,0.7949,0.7923,0.7934
2022-03-13 09:00:00,0.7937,0.7944,0.7888,0.791
2022-03-13 10:00:00,0.7907,0.7927,0.7895,0.7911
2022-03-13 11:00:00,0.7911,0.7923,0.7881,0.7891
2022-03-13 12:00:00,0.789,0.795,0.7807,0.7928
2022-03-13 13:00:00,0.7926,0.8106,0.7915,0.8028
2022-03-13 14:00:00,0.8029,0.8099,0.8018,0.8097
2022-03-13 15:00:00,0.8093,0.8205,0.8093,0.8135
2022-03-13 16:00:00,0.8136,0.8161,0.8114,0.814
2022-03-13 17:00:00,0.814,0.8147,0.811,0.811
2022-03-13 18:00:00,0.8118,0.8121,0.8093,0.8105
2022-03-13 19:00:00,0.8105,0.8121,0.803,0.8039
2022-03-13 20:00:00,0.804,0.8041,0.797,0.7996
2022-03-13 21:00:00,0.7995,0.8022,0.7988,0.801
2022-03-13 22:00:00,0.801,0.8032,0.7826,0.7864
2022-03-13 23:00:00,0.7863,0.792,0.7824,0.7875
2022-03-14 00:00:00,0.7872,0.7902,0.777,0.7855
2022-03-14 01:00:00,0.7858,0.7945,0.7856,0.7884
2022-03-14 02:00:00,0.7885,0.7936,0.786,0.7901
2022-03-14 03:00:00,0.7898,0.7913,0.786,0.7907
2022-03-14 04:00:00,0.7905,0.8087,0.7899,0.8044
2022-03-14 05:00:00,0.8047,0.8116,0.8019,0.8053
2022-03-14 06:00:00,0.8052,0.8092,0.8027,0.8038
2022-03-14 07:00:00,0.8037,0.8115,0.8024,0.8102
2022-03-14 08:00:00,0.81,0.813,0.8064,0.8087
2022-03-14 09:00:00,0.8092,0.8119,0.806,0.8087
2022-03-14 10:00:00,0.8091,0.8096,0.8038,0.8048
2022-03-14 11:00:00,0.8046,0.8056,0.7988,0.7991
2022-03-14 12:00:00,0.7988,0.801,0.7947,0.7994
2022-03-14 13:00:00,0.7993,0.8026,0.7916,0.797
2022-03-14 14:00:00,0.797,0.8017,0.794,0.7988
2022-03-14 15:00:00,0.7994,0.8,0.7925,0.7947
2022-03-14 16:00:00,0.7945,0.797,0.7918,0.7937
2022-03-14 17:00:00,0.7937,0.7939,0.788,0.7906
2022-03-14 18:00:00,0.7906,0.792,0.7837,0.7886
2022-03-14 19:00:00,0.7888,0.7947,0.7865,0.7927
2022-03-14 20:00:00,0.7928,0.7954,0.7918,0.7924
2022-03-14 21:00:00,0.7924,0.7995,0.7912,0.7937
2022-03-14 22:00:00,0.7939,0.8099,0.7934,0.8008
2022-03-14 23:00:00,0.801,0.8071,0.801,0.8028
2022-03-15 00:00:00,0.8026,0.8069,0.7971,0.8031
2022-03-15 01:00:00,0.803,0.8036,0.7922,0.7929
2022-03-15 02:00:00,0.7928,0.799,0.7924,0.7953
2022-03-15 03:00:00,0.7956,0.7964,0.7891,0.7916
2022-03-15 04:00:00,0.7916,0.7937,0.7899,0.7931
2022-03-15 05:00:00,0.7933,0.7948,0.7914,0.7945
2022-03-15 06:00:00,0.7945,0.8009,0.7928,0.7937
2022-03-15 07:00:00,0.7935,0.7935,0.7828,0.7897
2022-03-15 08:00:00,0.7899,0.79,0.7862,0.7879
2022-03-15 09:00:00,0.7879,0.792,0.7852,0.7888
2022-03-15 10:00:00,0.7888,0.7921,0.7879,0.7908
2022-03-15 11:00:00,0.791,0.7931,0.79,0.791
2022-03-15 12:00:00,0.791,0.797,0.79,0.7953
2022-03-15 13:00:00,0.7953,0.7954,0.785,0.7911
2022-03-15 14:00:00,0.7912,0.8012,0.7898,0.7987
2022-03-15 15:00:00,0.7987,0.8058,0.7978,0.7998
2022-03-15 16:00:00,0.7995,0.8094,0.7976,0.8055
2022-03-15 17:00:00,0.8057,0.807,0.8009,0.8048
2022-03-15 18:00:00,0.8051,0.8084,0.8,0.8062
2022-03-15 19:00:00,0.8062,0.815,0.8061,0.8141
2022-03-15 20:00:00,0.814,0.8172,0.8012,0.804
2022-03-15 21:00:00,0.8041,0.8053,0.7999,0.8048
2022-03-15 22:00:00,0.8048,0.8094,0.8,0.8025
2022-03-15 23:00:00,0.8025,0.8049,0.7986,0.7992
2022-03-16 00:00:00,0.7992,0.8022,0.7957,0.7984
2022-03-16 01:00:00,0.7983,0.8083,0.7978,0.8055
2022-03-16 02:00:00,0.8056,0.8338,0.8052,0.8217
2022-03-16 03:00:00,0.8217,0.8233,0.7976,0.8008
2022-03-16 04:00:00,0.8007,0.8023,0.7956,0.7971
2022-03-16 05:00:00,0.7971,0.8019,0.7941,0.8008
2022-03-16 06:00:00,0.8007,0.8048,0.7998,0.8043
2022-03-16 07:00:00,0.8043,0.8043,0.7987,0.803
2022-03-16 08:00:00,0.8029,0.8145,0.802,0.8107
2022-03-16 09:00:00,0.8108,0.8155,0.8081,0.8133
2022-03-16 10:00:00,0.8135,0.8164,0.8094,0.8097
2022-03-16 11:00:00,0.8097,0.8154,0.808,0.8112
2022-03-16 12:00:00,0.8114,0.8133,0.8086,0.8089
2022-03-16 13:00:00,0.8089,0.8147,0.8065,0.8139
2022-03-16 14:00:00,0.814,0.8292,0.8104,0.8221
2022-03-16 15:00:00,0.8225,0.8232,0.8156,0.8185
2022-03-16 16:00:00,0.8186,0.8215,0.8114,0.8149
2022-03-16 17:00:00,0.8149,0.818,0.8112,0.8142
2022-03-16 18:00:00,0.8141,0.8168,0.7988,0.81
2022-03-16 19:00:00,0.8098,0.8273,0.8082,0.8255
2022-03-16 20:00:00,0.8254,0.8343,0.8227,0.8305
2022-03-16 21:00:00,0.8307,0.8324,0.8241,0.8267
2022-03-16 22:00:00,0.827,0.8308,0.8245,0.8251
2022-03-16 23:00:00,0.825,0.8401,0.8233,0.8393
2022-03-17 00:00:00,0.8391,0.8422,0.8335,0.837
2022-03-17 01:00:00,0.8369,0.8409,0.8315,0.8382
2022-03-17 02:00:00,0.838,0.8465,0.8337,0.8465
2022-03-17 03:00:00,0.8466,0.8523,0.8417,0.8483
2022-03-17 04:00:00,0.8484,0.858,0.8453,0.8569
2022-03-17 05:00:00,0.8569,0.8569,0.8482,0.8488
2022-03-17 06:00:00,0.8488,0.8501,0.8374,0.842
2022-03-17 07:00:00,0.8419,0.8454,0.8392,0.8433
2022-03-17 08:00:00,0.8434,0.8524,0.8418,0.8504
2022-03-17 09:00:00,0.8504,0.8505,0.8416,0.8434
2022-03-17 10:00:00,0.8435,0.8435,0.8373,0.8418
2022-03-17 11:00:00,0.8416,0.8432,0.8392,0.8418
